Time,Distance,GPS_Speed
24.500,0.957,109.770004
24.600,0.960,111.172005
24.700,0.963,112.571999
24.800,0.966,113.972000
24.900,0.969,115.372002
25.000,0.972,116.772003
25.100,0.976,118.073997
25.200,0.979,119.472000
25.300,0.982,120.676003
25.400,0.986,122.660004
25.500,0.989,124.366005
25.600,0.993,125.380005
25.700,0.996,126.477997
25.800,1.000,127.082001
25.900,1.003,127.584999
26.000,1.007,128.181992
26.100,1.010,128.879013
26.200,1.014,129.579010
26.300,1.018,130.473007
26.400,1.021,130.888016
26.500,1.025,131.579010
26.600,1.029,133.151993
26.700,1.032,136.304016
26.800,1.036,137.951996
26.900,1.040,138.679001
27.000,1.044,139.379013
27.100,1.048,140.466995
27.200,1.052,141.470001
27.300,1.056,142.470001
27.400,1.060,143.567001
27.500,1.064,144.570007
27.600,1.068,145.570007
27.700,1.072,146.473007
27.800,1.076,147.460007
27.900,1.080,148.460007
28.000,1.084,149.460007
28.100,1.088,150.460007
28.200,1.093,151.364014
28.300,1.097,152.360016
28.400,1.101,153.360016
28.500,1.105,154.360016
28.600,1.110,155.264008
28.700,1.114,156.260010
28.800,1.118,157.164001
28.900,1.123,158.160004
29.000,1.127,159.064011
29.100,1.132,159.964005
29.200,1.136,161.056000
29.300,1.141,161.675995
29.400,1.145,162.179993
29.500,1.150,162.584000
29.600,1.154,162.888016
29.700,1.159,162.996002
29.800,1.163,163.384003
29.900,1.168,163.590012
30.000,1.172,163.979996
30.100,1.177,164.570007
30.200,1.181,165.360016
30.300,1.186,166.065002
30.400,1.191,166.860016
30.500,1.195,167.755005
30.600,1.200,168.560013
30.700,1.205,169.264999
30.800,1.209,170.060013
30.900,1.214,170.860016
31.000,1.219,171.755005
31.100,1.224,172.560013
31.200,1.229,173.264999
31.300,1.233,174.154999
31.400,1.238,174.865005
31.500,1.243,175.755005
31.600,1.248,176.560013
31.700,1.253,177.360016
31.800,1.258,178.255005
31.900,1.263,179.052002
32.000,1.268,179.945999
32.100,1.273,180.846008
32.200,1.278,181.651993
32.300,1.283,182.546005
32.400,1.288,183.352005
32.500,1.293,184.246002
32.600,1.298,185.052002
32.700,1.304,185.945999
32.800,1.309,186.751999
32.900,1.314,187.645996
33.000,1.319,188.451996
33.100,1.324,189.251999
33.200,1.330,190.052002
33.300,1.335,190.852005
33.400,1.340,191.651993
33.500,1.346,192.358002
33.600,1.351,193.058014
33.700,1.356,193.852005
33.800,1.362,194.464005
33.900,1.367,195.251999
34.000,1.373,195.951004
34.100,1.378,196.464996
34.200,1.384,197.151001
34.300,1.389,197.386002
34.400,1.395,197.369003
34.500,1.400,197.335678
34.600,1.406,197.302338
34.700,1.411,196.928009
34.800,1.416,196.992996
34.900,1.422,197.093002
35.000,1.427,197.192993
35.100,1.433,197.479004
35.200,1.438,198.057999
35.300,1.444,198.472000
35.400,1.449,198.964996
35.500,1.455,199.372009
35.600,1.461,199.772003
35.700,1.466,200.171997
35.800,1.472,200.572006
35.900,1.477,200.879013
36.000,1.483,201.268005
36.100,1.488,201.667999
36.200,1.494,201.975998
36.300,1.500,202.276001
36.400,1.505,202.667999
36.500,1.511,203.068008
36.600,1.517,203.468002
36.700,1.522,203.868011
36.800,1.528,204.268005
36.900,1.534,204.760010
37.000,1.539,205.167999
37.100,1.545,205.660004
37.200,1.551,206.068008
37.300,1.556,206.560013
37.400,1.562,206.968002
37.500,1.568,207.460007
37.600,1.574,207.960007
37.700,1.580,208.460007
37.800,1.585,208.960007
37.900,1.591,209.460007
38.000,1.597,209.960007
38.100,1.603,210.546005
38.200,1.609,211.055008
38.300,1.614,211.555008
38.400,1.620,212.055008
38.500,1.626,212.555008
38.600,1.632,213.055008
38.700,1.638,213.555008
38.800,1.644,214.055008
38.900,1.650,214.555008
39.000,1.656,215.055008
39.100,1.662,215.645996
39.200,1.668,216.154999
39.300,1.674,216.654999
39.400,1.680,217.246002
39.500,1.686,217.755005
39.600,1.692,218.255005
39.700,1.698,218.755005
39.800,1.704,219.255005
39.900,1.710,219.755005
40.000,1.717,220.255005
40.100,1.723,220.755005
40.200,1.729,221.250000
40.300,1.735,221.750000
40.400,1.741,222.250000
40.500,1.747,222.750000
40.600,1.754,223.250000
40.700,1.760,223.750000
40.800,1.766,224.160004
40.900,1.772,224.559998
41.000,1.778,225.050003
41.100,1.785,225.460007
41.200,1.791,225.860016
41.300,1.797,226.260010
41.400,1.804,226.660004
41.500,1.810,227.059998
41.600,1.816,227.550003
41.700,1.823,228.230011
41.800,1.829,228.660004
41.900,1.835,228.970001
42.000,1.842,229.179993
42.100,1.848,229.380005
42.200,1.854,229.578003
42.300,1.861,229.867004
42.400,1.867,230.166992
42.500,1.873,230.466995
42.600,1.880,230.856003
42.700,1.886,230.988998
42.800,1.893,231.534012
42.900,1.899,232.312012
43.000,1.906,233.023010
43.100,1.912,233.455994
43.200,1.919,233.856003
43.300,1.925,234.078003
43.400,1.932,234.545013
43.500,1.938,234.688995
43.600,1.945,234.076996
43.700,1.951,233.199005
43.800,1.958,231.675995
43.900,1.964,229.809006
44.000,1.970,227.642014
44.100,1.977,224.730011
44.200,1.983,220.662003
44.300,1.989,217.647995
44.400,1.995,214.924011
44.500,2.001,212.136002
44.600,2.006,208.984009
44.700,2.012,205.432007
44.800,2.018,202.008011
44.900,2.023,198.608002
45.000,2.029,195.208008
45.100,2.034,191.720001
45.200,2.039,188.132004
45.300,2.044,184.708008
45.400,2.049,181.395996
45.500,2.054,178.008011
45.600,2.059,174.608002
45.700,2.064,171.384003
45.800,2.069,168.008011
45.900,2.073,164.520004
46.000,2.078,161.108002
46.100,2.082,157.531998
46.200,2.086,153.844009
46.300,2.090,150.268005
46.400,2.094,146.667999
46.500,2.098,143.068008
46.600,2.102,139.555008
46.700,2.106,136.229004
