Time,Distance,RPM
22.000,0.049,1999.920044
22.100,0.049,2439.280029
22.200,0.050,2616.439941
22.300,0.051,2338.600098
22.400,0.052,2350.760010
22.500,0.053,2562.239990
22.600,0.054,2518.169922
22.700,0.054,2549.399902
22.800,0.055,2704.179932
22.900,0.056,2696.419922
23.000,0.057,2741.340088
23.100,0.058,2845.169922
23.200,0.059,2854.560059
23.300,0.060,2863.179932
23.400,0.061,2849.830078
23.500,0.062,2840.699951
23.600,0.063,2837.590088
23.700,0.064,2882.540039
23.800,0.065,2942.229980
23.900,0.066,3007.120117
24.000,0.067,3027.219971
24.100,0.068,3020.179932
24.200,0.069,3010.239990
24.300,0.070,3028.340088
24.400,0.071,3065.639893
24.500,0.072,3143.879883
24.600,0.073,3228.459961
24.700,0.074,3272.639893
24.800,0.076,3349.340088
24.900,0.077,3424.179932
25.000,0.078,3462.860107
25.100,0.079,3508.780029
25.200,0.080,3542.639893
25.300,0.081,3614.719971
25.400,0.083,3661.600098
25.500,0.084,3708.600098
25.600,0.085,3795.100098
25.700,0.086,3860.100098
25.800,0.088,3929.580078
25.900,0.089,4017.760010
26.000,0.090,4058.850098
26.100,0.092,4137.700195
26.200,0.093,4195.600098
26.300,0.094,4149.049805
26.400,0.096,4162.799805
26.500,0.097,4211.049805
26.600,0.099,4246.899902
26.700,0.100,4327.799805
26.800,0.102,4381.899902
26.900,0.103,4448.950195
27.000,0.105,4514.899902
27.100,0.106,4545.700195
27.200,0.108,4605.950195
27.300,0.109,4673.700195
27.400,0.111,4714.549805
27.500,0.113,4768.850098
27.600,0.114,4811.000000
27.700,0.116,4869.649902
27.800,0.118,4924.680176
27.900,0.119,4990.319824
28.000,0.121,5013.000000
28.100,0.123,5023.399902
28.200,0.125,5087.759766
28.300,0.126,5149.080078
28.400,0.128,5208.560059
28.500,0.130,5251.479980
28.600,0.132,5270.879883
28.700,0.134,5074.200195
28.800,0.136,4676.080078
28.900,0.137,4317.759766
29.000,0.139,3994.439941
29.100,0.141,3791.040039
29.200,0.143,3691.439941
29.300,0.145,3258.040039
29.400,0.147,3580.360107
29.500,0.149,3594.360107
29.600,0.151,3934.219971
29.700,0.152,4104.129883
29.800,0.154,4241.109863
29.900,0.156,4175.279785
30.000,0.158,4319.160156
30.100,0.160,4255.430176
30.200,0.162,4160.779785
30.300,0.164,4174.549805
30.400,0.166,4138.000000
30.500,0.168,4300.600098
30.600,0.170,4303.209961
30.700,0.172,4409.069824
30.800,0.175,4479.729980
30.900,0.177,4548.390137
31.000,0.179,4614.200195
31.100,0.182,4680.830078
31.200,0.184,4788.500000
31.300,0.186,4952.439941
31.400,0.189,5123.220215
31.500,0.191,5066.479980
31.600,0.194,5255.859863
31.700,0.196,5225.479980
31.800,0.199,5065.000000
31.900,0.202,4507.839844
32.000,0.204,4150.879883
32.100,0.207,3879.340088
32.200,0.210,3882.439941
32.300,0.213,3861.860107
32.400,0.216,3921.580078
32.500,0.218,3914.280029
32.600,0.221,3958.659912
32.700,0.224,3989.000000
32.800,0.227,3990.800049
32.900,0.230,4004.580078
33.000,0.233,4033.780029
33.100,0.235,4051.540039
33.200,0.238,4026.449951
33.300,0.241,3942.629883
33.400,0.244,4062.439941
33.500,0.247,3978.149902
33.600,0.250,4022.110107
33.700,0.253,3935.000000
33.800,0.256,3991.300049
33.900,0.259,3906.139893
34.000,0.262,3992.000000
34.100,0.265,3974.899902
34.200,0.268,3905.229980
34.300,0.271,3918.429932
34.400,0.273,3914.669922
34.500,0.276,3909.570068
34.600,0.279,3912.000000
34.700,0.282,3903.449951
34.800,0.285,3858.070068
34.900,0.288,3814.679932
35.000,0.290,3796.399902
35.100,0.293,3810.800049
35.200,0.296,3809.199951
35.300,0.299,3838.000000
35.400,0.302,3781.199951
35.500,0.304,3802.199951
35.600,0.307,3775.199951
35.700,0.310,3786.600098
35.800,0.313,3769.800049
35.900,0.316,3793.199951
36.000,0.318,3807.000000
36.100,0.321,3802.399902
36.200,0.324,3830.800049
36.300,0.326,3833.000000
36.400,0.329,3857.800049
36.500,0.332,3861.000000
36.600,0.335,3924.399902
36.700,0.337,3927.399902
36.800,0.340,3946.899902
36.900,0.343,3927.870117
37.000,0.346,3897.129883
37.100,0.349,3941.100098
37.200,0.351,3960.129883
37.300,0.354,4001.370117
37.400,0.357,4005.510010
37.500,0.360,4032.939941
37.600,0.363,4046.100098
37.700,0.366,4059.250000
37.800,0.368,4083.620117
37.900,0.371,4110.029785
38.000,0.374,4156.600098
38.100,0.377,4214.290039
38.200,0.380,4263.709961
38.300,0.383,4319.120117
38.400,0.386,4380.410156
38.500,0.389,4422.830078
38.600,0.392,4508.560059
38.700,0.395,4483.180176
38.800,0.398,4528.419922
38.900,0.401,4513.399902
39.000,0.405,4573.060059
39.100,0.408,4614.100098
39.200,0.411,4695.120117
39.300,0.414,4706.520020
39.400,0.417,4764.600098
39.500,0.421,4803.180176
39.600,0.424,4867.120117
39.700,0.428,4909.819824
39.800,0.431,4939.720215
39.900,0.435,4962.200195
40.000,0.438,4987.819824
40.100,0.442,5049.680176
40.200,0.445,5049.839844
40.300,0.449,5073.160156
40.400,0.452,5103.970215
40.500,0.456,5137.910156
40.600,0.460,5152.149902
40.700,0.463,5149.560059
40.800,0.467,5130.529785
40.900,0.471,5097.830078
41.000,0.474,5013.129883
41.100,0.478,5141.549805
41.200,0.482,5003.370117
41.300,0.486,5068.779785
41.400,0.489,4984.680176
41.500,0.493,4988.490234
41.600,0.497,4951.490234
41.700,0.501,4920.700195
41.800,0.504,4903.569824
41.900,0.508,4875.450195
42.000,0.512,4870.899902
42.100,0.515,4820.450195
42.200,0.519,4819.040039
42.300,0.522,4789.759766
42.400,0.526,4827.000000
42.500,0.529,4810.439941
42.600,0.533,4762.799805
42.700,0.536,4778.000000
42.800,0.540,4776.799805
42.900,0.543,4773.000000
43.000,0.547,4773.000000
43.100,0.550,4785.959961
43.200,0.554,4833.000000
43.300,0.557,4855.600098
43.400,0.561,4873.240234
43.500,0.564,4902.839844
43.600,0.568,4950.319824
43.700,0.571,4994.319824
43.800,0.575,4990.640137
43.900,0.578,5050.720215
44.000,0.582,5050.500000
44.100,0.585,5115.500000
44.200,0.589,5175.000000
44.300,0.592,5219.750000
44.400,0.596,5248.750000
44.500,0.600,5156.250000
44.600,0.603,4874.500000
44.700,0.607,5156.500000
44.800,0.611,5079.500000
44.900,0.615,5033.500000
45.000,0.618,4962.750000
45.100,0.622,4900.250000
45.200,0.626,4877.000000
45.300,0.630,4862.000000
45.400,0.633,4784.500000
45.500,0.637,4666.250000
45.600,0.640,4583.000000
45.700,0.644,4494.500000
45.800,0.647,4405.000000
45.900,0.651,4341.220215
46.000,0.654,4244.200195
46.100,0.658,4172.520020
46.200,0.661,4111.000000
46.300,0.664,4017.500000
46.400,0.667,3946.399902
46.500,0.670,3867.939941
46.600,0.673,3727.840088
46.700,0.676,3569.639893
46.800,0.679,3655.159912
46.900,0.682,4138.459961
47.000,0.685,4010.419922
47.100,0.688,4134.279785
47.200,0.691,4486.100098
47.300,0.693,4568.839844
47.400,0.696,4501.020020
47.500,0.698,4441.540039
47.600,0.701,4407.100098
47.700,0.703,4347.359863
47.800,0.706,4299.700195
47.900,0.708,4230.759766
48.000,0.711,4200.939941
48.100,0.713,4128.339844
48.200,0.715,4076.550049
48.300,0.718,4038.850098
48.400,0.720,3989.530029
48.500,0.722,3935.280029
48.600,0.724,3896.850098
48.700,0.726,3858.870117
48.800,0.729,3834.739990
48.900,0.731,3798.090088
49.000,0.733,3762.659912
49.100,0.735,3722.280029
49.200,0.737,3686.010010
49.300,0.739,3650.320068
49.400,0.741,3636.679932
49.500,0.743,3670.199951
49.600,0.745,3682.199951
49.700,0.747,3639.000000
49.800,0.749,3649.360107
49.900,0.751,3690.000000
50.000,0.753,3715.360107
50.100,0.755,3707.040039
50.200,0.757,3760.199951
50.300,0.758,3777.719971
50.400,0.760,3803.679932
50.500,0.762,3848.399902
50.600,0.764,3915.239990
50.700,0.766,3959.719971
50.800,0.768,4030.639893
50.900,0.770,4097.000000
51.000,0.772,4159.399902
51.100,0.774,4198.689941
51.200,0.776,4256.500000
51.300,0.778,4323.609863
51.400,0.781,4436.669922
51.500,0.783,4532.990234
51.600,0.785,4593.279785
51.700,0.787,4702.080078
51.800,0.789,4757.270020
51.900,0.792,4809.250000
52.000,0.794,4844.399902
52.100,0.796,4906.720215
52.200,0.799,4979.649902
52.300,0.801,5054.209961
52.400,0.804,5118.580078
52.500,0.806,5212.750000
52.600,0.809,5295.870117
52.700,0.812,5390.750000
52.800,0.814,5458.790039
52.900,0.817,5540.600098
53.000,0.820,5649.100098
53.100,0.823,5698.100098
53.200,0.825,5816.299805
53.300,0.828,5876.299805
53.400,0.831,5993.600098
53.500,0.834,6065.399902
53.600,0.837,5701.399902
53.700,0.841,5106.799805
53.800,0.844,4706.000000
53.900,0.847,4445.799805
54.000,0.850,4443.000000
54.100,0.853,4453.200195
54.200,0.857,4480.600098
54.300,0.860,4504.899902
54.400,0.863,4543.200195
54.500,0.866,4558.000000
54.600,0.869,4588.700195
54.700,0.873,4612.049805
54.800,0.876,4652.790039
54.900,0.879,4669.229980
55.000,0.883,4708.120117
55.100,0.886,4740.899902
55.200,0.889,4750.740234
55.300,0.893,4790.790039
55.400,0.896,4800.100098
55.500,0.899,4827.149902
55.600,0.903,4870.450195
55.700,0.906,4881.259766
55.800,0.909,4909.899902
55.900,0.913,4923.770020
56.000,0.916,4966.899902
56.100,0.920,4977.979980
56.200,0.923,5019.859863
56.300,0.927,5047.560059
56.400,0.930,5117.359863
56.500,0.934,5150.560059
56.600,0.938,5157.240234
56.700,0.941,5192.479980
56.800,0.945,5207.399902
56.900,0.949,5270.040039
57.000,0.952,5341.359863
57.100,0.956,5391.399902
57.200,0.960,5361.600098
57.300,0.964,5450.000000
57.400,0.967,5476.879883
57.500,0.971,5555.120117
57.600,0.975,5593.600098
57.700,0.979,5603.680176
57.800,0.983,5676.080078
57.900,0.987,5716.279785
58.000,0.991,5729.200195
58.100,0.995,5793.720215
58.200,0.999,5831.359863
58.300,1.003,5883.310059
58.400,1.007,5910.439941
58.500,1.011,5958.310059
58.600,1.016,5973.229980
58.700,1.020,5848.470215
58.800,1.024,5412.750000
58.900,1.028,5002.930176
59.000,1.033,4674.750000
59.100,1.037,4666.229980
59.200,1.041,4899.890137
59.300,1.046,4800.870117
59.400,1.050,4840.200195
59.500,1.054,4868.649902
59.600,1.059,4882.229980
59.700,1.063,4911.580078
59.800,1.067,4925.370117
59.900,1.071,4931.859863
60.000,1.076,4961.649902
60.100,1.080,4965.000000
60.200,1.084,4975.879883
60.300,1.089,4993.259766
60.400,1.093,4998.919922
60.500,1.098,5031.140137
60.600,1.102,5054.520020
60.700,1.106,5082.180176
60.800,1.111,5098.299805
60.900,1.115,5096.700195
61.000,1.120,5115.299805
61.100,1.124,5145.000000
61.200,1.129,5152.819824
61.300,1.133,5175.819824
61.400,1.138,5192.700195
61.500,1.143,5196.000000
61.600,1.147,5209.939941
61.700,1.152,5259.100098
61.800,1.156,5293.839844
61.900,1.161,5284.299805
62.000,1.166,5302.299805
62.100,1.170,5322.399902
62.200,1.175,5335.899902
62.300,1.180,5344.950195
62.400,1.184,5375.299805
62.500,1.189,5389.450195
62.600,1.194,5404.850098
62.700,1.199,5431.649902
62.800,1.203,5444.000000
62.900,1.208,5457.299805
63.000,1.213,5484.100098
63.100,1.218,5501.649902
63.200,1.223,5529.450195
63.300,1.228,5540.649902
63.400,1.233,5569.450195
63.500,1.238,5588.450195
63.600,1.242,5576.100098
63.700,1.247,5605.240234
63.800,1.252,5619.799805
63.900,1.257,5614.200195
64.000,1.262,5629.520020
64.100,1.267,5628.959961
64.200,1.272,5629.720215
64.300,1.277,5642.319824
64.400,1.282,5638.680176
64.500,1.287,5647.000000
64.600,1.292,5652.040039
64.700,1.297,5678.279785
64.800,1.302,5701.439941
64.900,1.307,5693.040039
65.000,1.313,5702.000000
65.100,1.318,5704.520020
65.200,1.323,5711.520020
65.300,1.328,5705.919922
65.400,1.333,5542.560059
65.500,1.338,5127.859863
65.600,1.343,4769.870117
65.700,1.348,4679.229980
65.800,1.353,4749.819824
65.900,1.358,4670.970215
66.000,1.363,4660.850098
66.100,1.368,4667.330078
66.200,1.373,4676.330078
66.300,1.378,4685.700195
66.400,1.383,4700.509766
66.500,1.388,4702.790039
66.600,1.393,4690.879883
66.700,1.398,4725.240234
66.800,1.403,4742.089844
66.900,1.409,4718.700195
67.000,1.414,4732.029785
67.100,1.419,4751.029785
67.200,1.424,4757.819824
67.300,1.429,4756.220215
67.400,1.434,4768.000000
67.500,1.439,4771.799805
67.600,1.444,4783.319824
67.700,1.449,4799.600098
67.800,1.455,4813.899902
67.900,1.460,4828.399902
68.000,1.465,4848.899902
68.100,1.470,4850.100098
68.200,1.475,4845.100098
68.300,1.480,4851.500000
68.400,1.486,4861.299805
68.500,1.491,4861.500000
68.600,1.496,4873.200195
68.700,1.501,4872.700195
68.800,1.507,4899.859863
68.900,1.512,4917.220215
69.000,1.517,4905.600098
69.100,1.522,4916.049805
69.200,1.528,4921.189941
69.300,1.533,4919.959961
69.400,1.538,4907.750000
69.500,1.544,4933.140137
69.600,1.549,4945.100098
69.700,1.554,4949.140137
69.800,1.560,4958.759766
69.900,1.565,4955.240234
70.000,1.570,4966.950195
70.100,1.576,4974.290039
70.200,1.581,4989.189941
70.300,1.586,5004.339844
70.400,1.592,5029.060059
70.500,1.597,5044.839844
70.600,1.602,5018.000000
70.700,1.608,5020.339844
70.800,1.613,5019.709961
70.900,1.619,5017.399902
71.000,1.624,5030.399902
71.100,1.630,5044.399902
71.200,1.635,5055.399902
71.300,1.640,5059.600098
71.400,1.646,5058.399902
71.500,1.651,5070.799805
71.600,1.657,5079.600098
71.700,1.662,5075.000000
71.800,1.668,5084.799805
71.900,1.673,5095.000000
72.000,1.679,5095.000000
72.100,1.684,5097.000000
72.200,1.690,5102.399902
72.300,1.695,5106.000000
72.400,1.701,5112.399902
72.500,1.706,5126.799805
72.600,1.712,5131.540039
72.700,1.717,5125.540039
72.800,1.723,5119.950195
72.900,1.728,5117.000000
73.000,1.734,5119.049805
73.100,1.739,5135.939941
73.200,1.745,5130.990234
73.300,1.751,5099.509766
73.400,1.756,5119.529785
73.500,1.762,5129.979980
73.600,1.767,5117.000000
73.700,1.773,5110.029785
73.800,1.778,5015.129883
73.900,1.784,4950.810059
74.000,1.789,5034.000000
74.100,1.795,5007.759766
74.200,1.800,4959.339844
74.300,1.806,4900.129883
74.400,1.811,4797.939941
74.500,1.817,4738.120117
74.600,1.822,4696.399902
74.700,1.828,4587.839844
74.800,1.833,4505.779785
74.900,1.838,4485.799805
75.000,1.844,4463.600098
75.100,1.849,4473.859863
75.200,1.854,4434.180176
75.300,1.859,4370.740234
75.400,1.864,4285.819824
75.500,1.869,4184.540039
75.600,1.874,4150.939941
75.700,1.879,4120.140137
75.800,1.883,4032.939941
75.900,1.888,3974.800049
76.000,1.893,3971.520020
76.100,1.898,3961.139893
76.200,1.902,3929.100098
76.300,1.907,3893.939941
76.400,1.911,3791.739990
76.500,1.915,3670.370117
76.600,1.920,3646.139893
76.700,1.924,3938.689941
76.800,1.928,4380.890137
76.900,1.933,4401.549805
77.000,1.937,4317.080078
77.100,1.941,4267.060059
77.200,1.945,4206.479980
77.300,1.949,4133.879883
77.400,1.953,4051.600098
77.500,1.957,3968.590088
77.600,1.961,3892.770020
77.700,1.964,3988.719971
77.800,1.968,4358.080078
77.900,1.972,4538.879883
78.000,1.976,4463.919922
78.100,1.979,4446.560059
78.200,1.983,4346.080078
78.300,1.986,4287.319824
78.400,1.989,4225.799805
78.500,1.993,4145.799805
78.600,1.996,4086.919922
78.700,1.999,4042.600098
78.800,2.002,4000.199951
78.900,2.005,3974.040039
79.000,2.008,3943.560059
79.100,2.011,3915.800049
79.200,2.014,3877.879883
79.300,2.017,3837.360107
79.400,2.020,3811.639893
79.500,2.023,3785.159912
79.600,2.026,3758.399902
79.700,2.029,3730.199951
79.800,2.031,3700.949951
79.900,2.034,3684.300049
80.000,2.037,3657.399902
80.100,2.040,3631.649902
80.200,2.042,3604.149902
80.300,2.045,3572.500000
80.400,2.048,3552.399902
80.500,2.050,3590.300049
80.600,2.053,3588.899902
80.700,2.055,3537.050049
80.800,2.058,3538.600098
80.900,2.060,3531.800049
81.000,2.063,3537.800049
81.100,2.066,3556.899902
81.200,2.068,3565.800049
81.300,2.071,3572.800049
81.400,2.073,3604.149902
81.500,2.076,3603.550049
81.600,2.078,3635.120117
81.700,2.081,3640.560059
81.800,2.083,3650.020020
81.900,2.086,3664.939941
82.000,2.088,3670.959961
82.100,2.091,3699.719971
82.200,2.094,3712.860107
82.300,2.096,3719.040039
82.400,2.099,3734.760010
82.500,2.101,3742.139893
82.600,2.104,3752.520020
82.700,2.107,3757.620117
82.800,2.109,3753.239990
82.900,2.112,3762.419922
83.000,2.115,3785.280029
83.100,2.117,3789.479980
83.200,2.120,3798.639893
83.300,2.123,3831.260010
83.400,2.126,3846.590088
83.500,2.128,3860.040039
83.600,2.131,3881.229980
83.700,2.134,3904.330078
83.800,2.137,3922.179932
83.900,2.139,3945.320068
84.000,2.142,3962.780029
84.100,2.145,3987.070068
84.200,2.148,4022.010010
84.300,2.150,4034.149902
84.400,2.153,4066.459961
84.500,2.156,4107.959961
84.600,2.159,4145.879883
84.700,2.162,4179.490234
84.800,2.165,4225.810059
84.900,2.168,4248.810059
85.000,2.171,4300.009766
85.100,2.173,4351.520020
85.200,2.176,4389.759766
85.300,2.179,4435.919922
85.400,2.182,4461.080078
85.500,2.186,4498.879883
85.600,2.189,4549.600098
85.700,2.192,4607.560059
85.800,2.195,4645.000000
85.900,2.198,4678.600098
86.000,2.201,4740.439941
86.100,2.205,4775.200195
86.200,2.208,4813.720215
86.300,2.211,4873.879883
86.400,2.215,4915.479980
86.500,2.218,4946.279785
86.600,2.221,4998.120117
86.700,2.225,5060.399902
86.800,2.228,5065.479980
86.900,2.232,5095.680176
87.000,2.235,5156.000000
87.100,2.239,5178.540039
87.200,2.243,5227.970215
87.300,2.246,5283.910156
87.400,2.250,5322.819824
87.500,2.254,5362.379883
87.600,2.258,5421.439941
87.700,2.261,5452.939941
87.800,2.265,5506.959961
87.900,2.269,5569.799805
88.000,2.273,5599.600098
88.100,2.277,5643.520020
88.200,2.281,5698.379883
88.300,2.285,5743.720215
88.400,2.289,5768.290039
88.500,2.293,5843.680176
88.600,2.297,5882.089844
88.700,2.301,5884.339844
88.800,2.306,5956.000000
88.900,2.310,5994.000000
89.000,2.314,6017.000000
89.100,2.318,6067.500000
89.200,2.323,6111.000000
89.300,2.327,6143.000000
89.400,2.331,5951.500000
89.500,2.336,5526.000000
89.600,2.340,5110.500000
89.700,2.345,4885.000000
89.800,2.349,5041.000000
89.900,2.354,5162.500000
90.000,2.358,5092.000000
90.100,2.363,5078.500000
90.200,2.367,5086.500000
90.300,2.371,5122.500000
90.400,2.376,5136.500000
90.500,2.380,5150.500000
90.600,2.385,5187.790039
90.700,2.390,5216.790039
90.800,2.394,5222.330078
90.900,2.399,5243.580078
91.000,2.403,5281.180176
91.100,2.408,5311.419922
91.200,2.413,5344.750000
91.300,2.417,5363.120117
91.400,2.422,5257.819824
91.500,2.427,5303.490234
91.600,2.432,5280.169922
91.700,2.436,5105.779785
91.800,2.441,4935.879883
91.900,2.446,4662.129883
92.000,2.451,4646.979980
92.100,2.455,4727.169922
92.200,2.460,4687.029785
92.300,2.464,4628.810059
92.400,2.469,4560.160156
92.500,2.473,4485.879883
92.600,2.478,4346.120117
92.700,2.482,4168.240234
92.800,2.486,4615.200195
92.900,2.490,4981.439941
93.000,2.494,4765.919922
93.100,2.498,4795.399902
93.200,2.502,4918.200195
93.300,2.506,4860.080078
93.400,2.510,4744.799805
93.500,2.513,4632.200195
93.600,2.517,4527.080078
93.700,2.521,4403.520020
93.800,2.524,4297.160156
93.900,2.528,4234.839844
94.000,2.531,4162.799805
94.100,2.534,4065.320068
94.200,2.538,3984.379883
94.300,2.541,3913.419922
94.400,2.544,3844.909912
94.500,2.547,3773.360107
94.600,2.550,3699.139893
94.700,2.553,3633.959961
94.800,2.556,3542.639893
94.900,2.558,3503.780029
95.000,2.561,3514.409912
95.100,2.564,3503.459961
95.200,2.566,3492.350098
95.300,2.569,3468.270020
95.400,2.572,3438.399902
95.500,2.574,3419.459961
95.600,2.577,3391.389893
95.700,2.579,3356.510010
95.800,2.582,3398.239990
95.900,2.584,3411.899902
96.000,2.587,3393.580078
96.100,2.589,3454.060059
96.200,2.592,3418.320068
96.300,2.594,3411.320068
96.400,2.596,3425.899902
96.500,2.599,3408.419922
96.600,2.601,3435.199951
96.700,2.604,3432.800049
96.800,2.606,3429.800049
96.900,2.609,3449.800049
97.000,2.611,3453.600098
97.100,2.613,3476.540039
97.200,2.616,3494.600098
97.300,2.618,3534.280029
97.400,2.621,3559.040039
97.500,2.623,3568.520020
97.600,2.626,3613.000000
97.700,2.628,3659.649902
97.800,2.631,3685.050049
97.900,2.633,3746.100098
98.000,2.636,3795.300049
98.100,2.638,3844.750000
98.200,2.641,3895.649902
98.300,2.643,3972.550049
98.400,2.646,4003.899902
98.500,2.649,4038.899902
98.600,2.651,3999.949951
98.700,2.654,3817.050049
98.800,2.657,3924.850098
98.900,2.660,3977.800049
99.000,2.663,3961.350098
99.100,2.665,4057.649902
99.200,2.668,4089.850098
99.300,2.671,4129.299805
99.400,2.674,4137.000000
99.500,2.677,4170.520020
99.600,2.680,4207.080078
99.700,2.683,4284.640137
99.800,2.685,4350.240234
99.900,2.688,4338.560059
100.000,2.691,4404.160156
100.100,2.694,4440.479980
100.200,2.698,4450.000000
100.300,2.701,4503.359863
100.400,2.704,4553.200195
