Time,Distance,GPS_Speed
39.600,1.687,217.339996
39.700,1.693,217.740005
39.800,1.699,218.139999
39.900,1.705,218.540009
40.000,1.711,218.975006
40.100,1.717,219.440002
40.200,1.723,219.839996
40.300,1.729,220.240005
40.400,1.736,220.675003
40.500,1.742,221.175003
40.600,1.748,221.675003
40.700,1.754,222.143997
40.800,1.760,222.580002
40.900,1.766,223.080002
41.000,1.773,223.544006
41.100,1.779,223.979996
41.200,1.785,224.444000
41.300,1.791,224.843994
41.400,1.798,225.244003
41.500,1.804,225.643997
41.600,1.810,226.044006
41.700,1.816,226.444000
41.800,1.823,226.879990
41.900,1.829,227.379990
42.000,1.835,227.843994
42.100,1.842,228.279999
42.200,1.848,228.744003
42.300,1.854,229.143997
42.400,1.861,229.580002
42.500,1.867,230.044006
42.600,1.874,230.444000
42.700,1.880,230.843994
42.800,1.886,231.244003
42.900,1.893,231.679993
43.000,1.899,232.143997
43.100,1.906,232.508011
43.200,1.912,232.843994
43.300,1.919,233.244003
43.400,1.925,233.679993
43.500,1.932,234.108002
43.600,1.938,234.408005
43.700,1.945,234.708008
43.800,1.951,234.840012
43.900,1.958,234.673340
44.000,1.964,234.506683
44.100,1.971,234.040009
44.200,1.977,232.932007
44.300,1.984,231.416000
44.400,1.990,229.479996
44.500,1.996,227.156006
44.600,2.003,223.464005
44.700,2.009,218.112000
44.800,2.015,212.996002
44.900,2.020,209.132004
45.000,2.026,205.035004
45.100,2.032,200.498001
45.200,2.037,196.046005
45.300,2.043,192.253006
45.400,2.048,189.153000
45.500,2.053,186.015991
45.600,2.058,183.334000
45.700,2.063,181.645004
45.800,2.068,179.442001
45.900,2.073,175.449997
46.000,2.078,170.783005
46.100,2.082,166.942001
46.200,2.087,163.578995
46.300,2.091,160.130997
46.400,2.096,156.431000
46.500,2.100,152.694000
46.600,2.104,148.820007
46.700,2.108,144.820007
46.800,2.112,140.893997
46.900,2.116,137.057007
47.000,2.119,133.231003
47.100,2.123,129.605011
47.200,2.127,126.179001
47.300,2.130,122.916000
47.400,2.133,119.790001
47.500,2.137,116.901001
47.600,2.140,114.312004
47.700,2.143,112.060005
47.800,2.146,110.060005
47.900,2.149,108.319000
48.000,2.152,106.945000
48.100,2.155,105.556000
48.200,2.158,104.430000
48.300,2.161,103.393005
48.400,2.163,102.404007
48.500,2.166,101.567001
48.600,2.169,100.704002
48.700,2.172,99.904007
48.800,2.175,99.178001
48.900,2.177,98.615005
49.000,2.180,98.115005
49.100,2.183,97.689003
49.200,2.185,97.386002
49.300,2.188,97.048004
49.400,2.191,96.723999
49.500,2.194,96.524002
49.600,2.196,96.286003
49.700,2.199,96.024002
49.800,2.202,95.862000
49.900,2.204,95.762001
50.000,2.207,95.738007
50.100,2.210,95.838005
50.200,2.212,95.975998
50.300,2.215,96.176003
50.400,2.218,96.452003
50.500,2.220,96.814003
50.600,2.223,97.076004
50.700,2.226,97.314003
50.800,2.228,97.538002
50.900,2.231,97.638000
51.000,2.234,97.737999
51.100,2.237,97.838005
51.200,2.239,97.975998
51.300,2.242,98.176003
51.400,2.245,98.414001
51.500,2.247,98.713997
51.600,2.250,99.014000
51.700,2.253,99.352005
51.800,2.256,99.751999
51.900,2.258,100.152000
52.000,2.261,100.627998
52.100,2.264,101.342003
52.200,2.267,102.279999
52.300,2.270,103.166000
52.400,2.273,103.865997
52.500,2.276,104.452003
52.600,2.279,104.776001
52.700,2.281,105.052002
52.800,2.284,105.528000
52.900,2.287,106.090004
53.000,2.290,106.704002
53.100,2.293,107.390007
53.200,2.296,107.890007
53.300,2.299,108.732002
53.400,2.302,110.891998
53.500,2.306,113.740997
53.600,2.309,115.250999
53.700,2.312,116.072998
53.800,2.315,116.929001
53.900,2.318,118.028999
54.000,2.322,119.129005
54.100,2.325,120.190002
54.200,2.329,121.151001
54.300,2.332,122.129005
54.400,2.335,123.268005
54.500,2.339,124.429001
54.600,2.342,125.568001
54.700,2.346,126.729004
54.800,2.349,127.868004
54.900,2.353,129.107010
55.000,2.357,130.368011
55.100,2.360,131.529007
55.200,2.364,132.667999
55.300,2.368,133.868011
55.400,2.371,135.029007
55.500,2.375,136.167999
55.600,2.379,137.329010
55.700,2.383,138.468002
55.800,2.387,139.707001
55.900,2.391,141.007004
56.000,2.395,142.307007
56.100,2.399,143.607010
56.200,2.403,144.906998
56.300,2.407,146.167999
56.400,2.411,147.446014
56.500,2.415,148.768005
56.600,2.419,149.968002
56.700,2.423,151.128998
56.800,2.427,152.229004
56.900,2.432,153.329010
57.000,2.436,154.429001
57.100,2.440,155.529007
57.200,2.445,156.628998
57.300,2.449,157.690002
57.400,2.453,158.807007
57.500,2.458,159.951004
57.600,2.462,160.772995
57.700,2.467,161.473007
57.800,2.471,162.100006
57.900,2.476,162.440002
58.000,2.480,162.740005
58.100,2.485,163.460007
58.200,2.490,164.360001
58.300,2.494,165.139999
58.400,2.499,165.740005
58.500,2.503,166.300003
58.600,2.508,166.839996
58.700,2.513,167.440002
58.800,2.517,168.120010
58.900,2.522,168.920013
59.000,2.527,169.800003
59.100,2.531,170.919998
59.200,2.536,172.300003
59.300,2.541,173.599991
59.400,2.546,174.599991
59.500,2.551,175.720001
59.600,2.556,177.059998
59.700,2.561,178.380005
59.800,2.566,179.420013
59.900,2.571,180.180008
60.000,2.576,180.800003
60.100,2.581,181.300003
60.200,2.586,181.639999
60.300,2.591,181.380005
60.400,2.596,180.620010
60.500,2.601,179.759995
60.600,2.606,178.580002
60.700,2.611,177.120010
60.800,2.616,174.980011
60.900,2.620,172.300003
61.000,2.625,169.320007
61.100,2.630,164.940002
61.200,2.634,159.380005
61.300,2.638,154.260010
61.400,2.643,150.360001
61.500,2.647,146.599991
61.600,2.651,142.559998
61.700,2.654,138.460007
61.800,2.658,134.479996
61.900,2.662,130.599991
62.000,2.665,126.720001
62.100,2.669,123.024002
62.200,2.672,119.465004
62.300,2.675,116.129005
62.400,2.678,113.152000
62.500,2.681,110.352005
62.600,2.684,107.675003
62.700,2.687,105.257004
62.800,2.690,102.916000
62.900,2.693,100.639000
63.000,2.696,98.498001
63.100,2.698,96.380005
63.200,2.701,94.462006
63.300,2.704,92.703003
63.400,2.706,91.167000
63.500,2.709,89.866997
63.600,2.711,88.649002
63.700,2.714,87.589996
63.800,2.716,86.712997
63.900,2.718,86.054001
64.000,2.721,85.536003
64.100,2.723,85.218002
64.200,2.725,85.120499
64.300,2.728,85.170502
64.400,2.730,85.363998
64.500,2.733,85.723000
64.600,2.735,86.064003
64.700,2.737,86.464005
64.800,2.740,86.863998
64.900,2.742,87.305000
65.000,2.745,87.805000
65.100,2.747,88.305000
65.200,2.750,88.805000
65.300,2.752,89.346001
65.400,2.755,90.028000
65.500,2.757,90.828003
65.600,2.760,91.627998
65.700,2.762,92.428001
65.800,2.765,93.310005
65.900,2.767,94.228004
66.000,2.770,95.192001
66.100,2.773,96.514999
66.200,2.775,98.056000
66.300,2.778,99.545998
66.400,2.781,100.846001
66.500,2.784,102.145996
66.600,2.787,103.403999
66.700,2.790,104.604004
66.800,2.793,105.846001
66.900,2.796,107.145996
67.000,2.799,108.487999
67.100,2.802,110.098007
67.200,2.805,112.082001
67.300,2.808,113.804001
67.400,2.811,115.004005
67.500,2.814,116.288002
67.600,2.818,117.729996
67.700,2.821,119.104004
67.800,2.824,120.094002
67.900,2.828,120.332001
68.000,2.831,120.477997
68.100,2.834,121.335999
68.200,2.838,122.052002
68.300,2.841,122.778000
68.400,2.845,123.678001
68.500,2.848,124.788002
68.600,2.852,126.314003
68.700,2.855,127.930000
68.800,2.859,129.262009
68.900,2.862,130.068008
69.000,2.866,130.804001
69.100,2.870,132.171997
69.200,2.873,133.730011
69.300,2.877,135.061996
69.400,2.881,136.162003
69.500,2.885,137.472000
69.600,2.889,139.072006
69.700,2.892,140.630005
69.800,2.896,141.878006
69.900,2.900,142.610016
70.000,2.904,143.320007
70.100,2.908,144.194000
70.200,2.912,144.852005
70.300,2.916,145.787994
70.400,2.921,147.734009
70.500,2.925,150.014008
70.600,2.929,151.473007
70.700,2.933,152.444000
70.800,2.937,153.330002
70.900,2.942,154.545013
71.000,2.946,155.572006
71.100,2.950,155.886002
71.200,2.955,155.914001
71.300,2.959,155.240997
71.400,2.963,153.639999
71.500,2.967,151.468002
71.600,2.972,148.681000
71.700,2.976,145.166000
71.800,2.980,141.710007
71.900,2.983,138.322998
72.000,2.987,134.766998
72.100,2.991,131.753006
72.200,2.994,128.896011
72.300,2.998,126.268005
72.400,3.001,124.125999
72.500,3.005,122.196999
72.600,3.008,120.226006
72.700,3.011,118.469002
72.800,3.015,116.812004
72.900,3.018,115.341003
73.000,3.021,113.998001
73.100,3.024,112.684006
73.200,3.027,111.527000
73.300,3.030,110.384003
73.400,3.033,109.270004
73.500,3.036,108.227005
73.600,3.039,107.126999
73.700,3.042,106.027000
73.800,3.045,105.098999
73.900,3.048,104.399002
74.000,3.051,103.699005
74.100,3.054,103.085007
74.200,3.057,102.671005
74.300,3.060,102.457001
74.400,3.062,102.185005
74.500,3.065,102.071999
74.600,3.068,102.644005
74.700,3.071,103.572998
74.800,3.074,104.716003
74.900,3.077,106.368004
75.000,3.080,108.171997
75.100,3.083,109.340004
75.200,3.086,110.252007
75.300,3.089,110.875999
75.400,3.092,111.188004
75.500,3.095,111.278000
75.600,3.098,111.228004
75.700,3.101,111.068001
75.800,3.104,110.767998
75.900,3.108,110.468002
76.000,3.111,110.256004
76.100,3.114,110.155998
76.200,3.117,110.144005
76.300,3.120,110.375999
76.400,3.123,110.820000
76.500,3.126,111.452003
76.600,3.129,112.384003
76.700,3.132,113.528000
76.800,3.135,114.684006
76.900,3.139,115.872002
77.000,3.142,117.084000
77.100,3.145,118.184006
77.200,3.148,119.240005
77.300,3.152,120.284004
77.400,3.155,121.340004
77.500,3.159,122.428001
77.600,3.162,123.627998
77.700,3.165,124.828003
77.800,3.169,126.071999
77.900,3.173,127.372002
78.000,3.176,128.716003
78.100,3.180,130.115997
78.200,3.183,131.516006
78.300,3.187,132.916000
78.400,3.191,134.315994
78.500,3.195,135.672012
78.600,3.198,136.972000
78.700,3.202,138.272003
78.800,3.206,139.528000
78.900,3.210,140.772003
79.000,3.214,142.072006
79.100,3.218,143.328003
79.200,3.222,144.539993
79.300,3.226,145.695007
79.400,3.230,146.839996
79.500,3.234,148.039993
79.600,3.238,149.195007
79.700,3.243,150.250000
79.800,3.247,151.295013
79.900,3.251,152.395004
80.000,3.255,153.449997
80.100,3.260,154.449997
80.200,3.264,155.404999
80.300,3.268,156.350006
80.400,3.273,157.350006
80.500,3.277,158.305008
80.600,3.281,159.250000
80.700,3.286,160.160004
80.800,3.290,160.869995
80.900,3.295,161.334991
81.000,3.299,161.725006
81.100,3.304,162.134995
81.200,3.308,162.434998
81.300,3.313,162.915009
81.400,3.317,163.570007
81.500,3.322,164.260010
81.600,3.326,165.240005
81.700,3.331,166.395004
81.800,3.336,167.225006
81.900,3.340,167.904999
82.000,3.345,168.309998
82.100,3.350,167.705002
82.200,3.354,166.425003
82.300,3.359,164.880005
82.400,3.363,163.279999
82.500,3.368,161.365005
82.600,3.372,158.930008
82.700,3.377,156.195007
82.800,3.381,153.070007
82.900,3.385,149.445007
83.000,3.389,145.545013
83.100,3.393,141.419998
83.200,3.397,136.975006
83.300,3.401,132.744995
83.400,3.404,128.350006
83.500,3.408,123.806000
83.600,3.411,120.320007
83.700,3.414,117.458000
83.800,3.417,114.620003
83.900,3.421,111.758003
84.000,3.424,109.057999
84.100,3.427,106.449997
84.200,3.429,104.042000
84.300,3.432,101.880005
84.400,3.435,100.017998
84.500,3.438,98.363998
84.600,3.440,96.902000
84.700,3.443,95.648003
84.800,3.446,94.447998
84.900,3.448,93.386002
85.000,3.451,92.394005
85.100,3.453,91.248001
85.200,3.456,90.094002
85.300,3.458,89.085999
85.400,3.461,88.186005
85.500,3.463,87.424004
85.600,3.466,86.961998
85.700,3.468,86.708000
85.800,3.470,86.554001
85.900,3.473,86.592003
86.000,3.475,86.792000
86.100,3.478,86.991997
86.200,3.480,87.237999
86.300,3.483,87.491997
86.400,3.485,87.692001
86.500,3.487,87.777000
86.600,3.490,87.727005
86.700,3.492,87.653999
86.800,3.495,87.554001
86.900,3.497,87.454002
87.000,3.500,87.491997
87.100,3.502,87.707336
87.200,3.504,87.940666
87.300,3.507,88.174004
87.400,3.509,89.496002
87.500,3.512,91.452003
87.600,3.515,92.237999
87.700,3.517,92.306000
87.800,3.520,92.435005
87.900,3.522,92.935005
88.000,3.525,93.435005
88.100,3.527,93.888000
88.200,3.530,94.334999
88.300,3.533,94.929001
88.400,3.535,95.676003
88.500,3.538,96.475998
88.600,3.541,97.370003
88.700,3.544,98.370003
88.800,3.546,99.417000
88.900,3.549,100.516998
89.000,3.552,101.664001
89.100,3.555,103.193001
89.200,3.558,105.140007
89.300,3.561,106.764000
89.400,3.564,108.011002
89.500,3.567,109.123001
89.600,3.570,110.070000
89.700,3.573,110.975998
89.800,3.576,111.681999
89.900,3.579,112.281998
90.000,3.582,112.788002
90.100,3.585,113.140999
90.200,3.588,113.441002
90.300,3.592,113.834999
90.400,3.595,113.959000
90.500,3.598,114.128998
90.600,3.601,115.111000
90.700,3.604,116.552002
90.800,3.608,118.057999
90.900,3.611,119.928001
91.000,3.614,121.999001
91.100,3.618,123.463997
91.200,3.621,124.570000
91.300,3.625,125.757996
91.400,3.628,127.064003
91.500,3.632,128.311005
91.600,3.635,129.611008
91.700,3.639,130.911011
91.800,3.643,132.257996
91.900,3.646,133.611008
92.000,3.650,134.924011
92.100,3.654,136.272003
92.200,3.658,137.624008
92.300,3.662,138.828003
92.400,3.666,140.120010
92.500,3.670,141.140015
92.600,3.673,141.496002
92.700,3.677,141.552002
92.800,3.681,140.923996
92.900,3.685,139.003998
93.000,3.689,136.639999
93.100,3.693,134.160004
93.200,3.696,130.872009
93.300,3.700,127.992004
93.400,3.703,125.892006
93.500,3.707,123.888000
93.600,3.710,122.084000
93.700,3.714,120.336006
93.800,3.717,118.487999
93.900,3.720,116.683998
94.000,3.723,114.888000
94.100,3.726,113.084000
94.200,3.730,111.431999
94.300,3.733,109.688004
94.400,3.736,107.403999
94.500,3.738,105.087997
94.600,3.741,103.524002
94.700,3.744,102.419998
94.800,3.747,101.324005
94.900,3.750,100.220001
95.000,3.753,99.268005
95.100,3.755,98.464005
95.200,3.758,97.811996
95.300,3.761,97.307999
95.400,3.763,96.956001
95.500,3.766,96.752007
95.600,3.769,96.748001
95.700,3.771,96.848000
95.800,3.774,97.044006
95.900,3.777,97.440002
96.000,3.780,97.988007
96.100,3.782,98.588005
96.200,3.785,99.284004
96.300,3.788,100.140999
96.400,3.791,101.041000
96.500,3.794,102.088005
96.600,3.796,103.435005
96.700,3.799,104.984001
96.800,3.802,106.241005
96.900,3.805,107.140999
97.000,3.808,108.041000
97.100,3.811,108.891998
97.200,3.814,109.594002
97.300,3.817,109.998001
97.400,3.820,110.197998
97.500,3.824,110.398003
97.600,3.827,110.598000
97.700,3.830,110.798004
97.800,3.833,110.948997
97.900,3.836,111.048996
98.000,3.839,111.197998
98.100,3.842,111.381668
98.200,3.845,111.548340
98.300,3.848,111.715004
98.400,3.851,112.681999
98.500,3.855,114.188004
98.600,3.858,115.094002
98.700,3.861,115.596001
98.800,3.864,116.241005
98.900,3.867,117.140999
99.000,3.871,118.139000
99.100,3.874,119.239006
99.200,3.877,120.388000
99.300,3.881,121.588005
99.400,3.884,122.788002
99.500,3.888,123.987999
99.600,3.891,125.188004
99.700,3.895,126.388000
99.800,3.898,127.539001
99.900,3.902,128.639008
100.000,3.905,129.788010
100.100,3.909,131.233002
100.200,3.913,132.932999
100.300,3.916,134.339005
100.400,3.920,135.439011
100.500,3.924,136.391998
100.600,3.928,137.100006
100.700,3.932,137.800003
100.800,3.935,138.699997
100.900,3.939,139.649994
101.000,3.943,140.649994
101.100,3.947,141.649994
101.200,3.951,142.500000
101.300,3.955,143.650009
101.400,3.959,145.800003
101.500,3.963,148.100006
101.600,3.967,149.550003
101.700,3.972,150.550003
101.800,3.976,151.500000
101.900,3.980,152.500000
102.000,3.984,153.399994
102.100,3.989,154.200012
102.200,3.993,155.050003
102.300,3.997,155.850006
102.400,4.002,156.375000
102.500,4.006,156.725006
102.600,4.010,157.500000
102.648,4.012,158.076004
