Time,Distance,RPM
74.500,2.898,3885.250000
74.600,2.901,3892.790039
74.700,2.905,3883.300049
74.800,2.908,3880.090088
74.900,2.912,3785.909912
75.000,2.915,3867.389893
75.100,2.919,3805.979980
75.200,2.922,3809.820068
75.300,2.926,3798.360107
75.400,2.929,3777.629883
75.500,2.933,3765.360107
75.600,2.936,3759.179932
75.700,2.940,3741.540039
75.800,2.943,3732.270020
75.900,2.946,3711.629883
76.000,2.950,3696.449951
76.100,2.953,3688.239990
76.200,2.957,3656.959961
76.300,2.960,3647.270020
76.400,2.963,3616.929932
76.500,2.967,3571.379883
76.600,2.970,3548.659912
76.700,2.973,3509.199951
76.800,2.977,3465.320068
76.900,2.980,3417.439941
77.000,2.983,3366.530029
77.100,2.986,3325.229980
77.200,2.989,3294.899902
77.300,2.993,3238.709961
77.400,2.996,3187.530029
77.500,2.999,3154.959961
77.600,3.002,3090.949951
77.700,3.005,3050.199951
77.800,3.007,3018.929932
77.900,3.010,2958.830078
78.000,3.013,2933.719971
78.100,3.016,2869.949951
78.200,3.019,2899.040039
78.300,3.021,2825.310059
78.400,3.024,2823.000000
78.500,3.027,2817.179932
78.600,3.029,2785.959961
78.700,3.032,2780.149902
78.800,3.035,2763.510010
78.900,3.037,2762.030029
79.000,3.040,2815.350098
79.100,3.042,2800.510010
79.200,3.045,2791.270020
79.300,3.047,2805.550049
79.400,3.050,2805.030029
79.500,3.052,2817.610107
79.600,3.055,2822.850098
79.700,3.057,2855.010010
79.800,3.060,2830.780029
79.900,3.062,2833.879883
80.000,3.065,2858.250000
80.100,3.067,2874.520020
80.200,3.070,2899.250000
80.300,3.073,2905.820068
80.400,3.075,2951.590088
80.500,3.078,2960.760010
80.600,3.081,2984.280029
80.700,3.083,3015.070068
80.800,3.086,3029.580078
80.900,3.089,3050.370117
81.000,3.091,3070.399902
81.100,3.094,3106.889893
81.200,3.097,3154.560059
81.300,3.099,3061.909912
81.400,3.102,3286.949951
81.500,3.105,3132.010010
81.600,3.107,3171.620117
81.700,3.110,3219.560059
81.800,3.113,3262.709961
81.900,3.115,3252.360107
82.000,3.118,3294.679932
82.100,3.121,3297.939941
82.200,3.123,3331.949951
82.300,3.126,3326.209961
82.400,3.129,3367.709961
82.500,3.132,3419.439941
82.600,3.135,3421.000000
82.700,3.138,3440.399902
82.800,3.140,3453.610107
82.900,3.143,3498.620117
83.000,3.146,3500.000000
83.100,3.149,3549.469971
83.200,3.152,3609.199951
83.300,3.155,3602.270020
83.400,3.158,3645.649902
83.500,3.162,3661.550049
83.600,3.165,3697.889893
83.700,3.168,3719.370117
83.800,3.171,3754.919922
83.900,3.174,3805.469971
84.000,3.177,3816.699951
84.100,3.181,3834.459961
84.200,3.184,3868.949951
84.300,3.188,3917.530029
84.400,3.191,3953.919922
84.500,3.194,4004.469971
84.600,3.198,3985.629883
84.700,3.201,4008.280029
84.800,3.205,4056.530029
84.900,3.208,4085.159912
85.000,3.212,4127.709961
85.100,3.215,4129.000000
85.200,3.219,4193.990234
85.300,3.223,4174.660156
85.400,3.226,4191.459961
85.500,3.230,4236.620117
85.600,3.234,4226.359863
85.700,3.238,4259.950195
85.800,3.241,4279.430176
85.900,3.245,4276.120117
86.000,3.249,4307.040039
86.100,3.253,4327.399902
86.200,3.257,4355.160156
86.300,3.260,4352.120117
86.400,3.264,4387.890137
86.500,3.268,4404.520020
86.600,3.272,4441.859863
86.700,3.276,4413.899902
86.800,3.280,4462.470215
86.900,3.284,4471.759766
87.000,3.288,4518.560059
87.100,3.292,4515.149902
87.200,3.296,4541.189941
87.300,3.300,4580.799805
87.400,3.304,4559.689941
87.500,3.308,4607.500000
87.600,3.312,4279.200195
87.700,3.316,4533.810059
87.800,3.320,4474.100098
87.900,3.324,4435.140137
88.000,3.328,4434.000000
88.100,3.332,4362.220215
88.200,3.336,4294.040039
88.300,3.340,4295.879883
88.400,3.344,4202.879883
88.500,3.348,4145.680176
88.600,3.352,4102.290039
88.700,3.356,4029.219971
88.800,3.360,4009.540039
88.900,3.364,3944.010010
89.000,3.368,3897.379883
89.100,3.371,3833.919922
89.200,3.375,3755.370117
89.300,3.379,3729.719971
89.400,3.382,3622.300049
89.500,3.385,3568.560059
89.600,3.389,3506.860107
89.700,3.392,3515.669922
89.800,3.395,3419.000000
89.900,3.398,4004.790039
90.000,3.401,3859.070068
90.100,3.405,3628.959961
90.200,3.408,3778.169922
90.300,3.411,4012.889893
90.400,3.414,3922.030029
90.500,3.417,3921.909912
90.600,3.420,3865.739990
90.700,3.423,3866.909912
90.800,3.425,3839.840088
90.900,3.428,3793.409912
91.000,3.431,3765.810059
91.100,3.434,3727.169922
91.200,3.437,3705.629883
91.300,3.440,3640.979980
91.400,3.442,3636.090088
91.500,3.445,3573.919922
91.600,3.448,3528.350098
91.700,3.450,3519.239990
91.800,3.453,3441.399902
91.900,3.456,3419.600098
92.000,3.458,3399.600098
92.100,3.461,3334.979980
92.200,3.463,3322.330078
92.300,3.466,3298.719971
92.400,3.468,3247.560059
92.500,3.471,3223.689941
92.600,3.473,3215.239990
92.700,3.476,3225.669922
92.800,3.478,3174.590088
92.900,3.480,3160.389893
93.000,3.483,3145.449951
93.100,3.485,3127.540039
93.200,3.487,3114.389893
93.300,3.489,3108.179932
93.400,3.492,3126.429932
93.500,3.494,3142.520020
93.600,3.496,3133.300049
93.700,3.499,3140.760010
93.800,3.501,3147.790039
93.900,3.503,3204.260010
94.000,3.505,3153.620117
94.100,3.508,3238.330078
94.200,3.510,3194.439941
94.300,3.512,3279.330078
94.400,3.514,3250.959961
94.500,3.517,3313.050049
94.600,3.519,3323.729980
94.700,3.521,3356.010010
94.800,3.523,3371.550049
94.900,3.526,3448.629883
95.000,3.528,3390.860107
95.100,3.531,3532.560059
95.200,3.533,3475.889893
95.300,3.535,3579.729980
95.400,3.538,3596.580078
95.500,3.540,3651.320068
95.600,3.543,3691.800049
95.700,3.545,3719.189941
95.800,3.548,3728.729980
95.900,3.550,3804.659912
96.000,3.553,3786.629883
96.100,3.556,3973.209961
96.200,3.558,3830.590088
96.300,3.561,3945.310059
96.400,3.564,4027.570068
96.500,3.566,3966.949951
96.600,3.569,4065.879883
96.700,3.572,4065.120117
96.800,3.575,4173.640137
96.900,3.578,4191.549805
97.000,3.581,4189.089844
97.100,3.583,4292.790039
97.200,3.586,4250.410156
97.300,3.589,4376.069824
97.400,3.592,4368.359863
97.500,3.595,4424.259766
97.600,3.598,4422.120117
97.700,3.601,4546.160156
97.800,3.605,4457.850098
97.900,3.608,4666.459961
98.000,3.611,4558.540039
98.100,3.614,4647.149902
98.200,3.617,4779.009766
98.300,3.621,4681.149902
98.400,3.624,4846.779785
98.500,3.627,4803.500000
98.600,3.631,4895.120117
98.700,3.634,4942.620117
98.800,3.637,4984.740234
98.900,3.641,4760.959961
99.000,3.644,4772.430176
99.100,3.648,4810.830078
99.200,3.651,4831.399902
99.300,3.655,4769.919922
99.400,3.659,4739.870117
99.500,3.662,4693.410156
99.600,3.666,4628.950195
99.700,3.669,4539.700195
