Time,Distance,RPM
14.000,0.623,5062.000000
14.100,0.628,5055.160156
14.200,0.632,4986.990234
14.300,0.637,4996.009766
14.400,0.641,4987.979980
14.500,0.646,5006.020020
14.600,0.650,4986.540039
14.700,0.655,4990.020020
14.800,0.659,4970.990234
14.900,0.663,4980.009766
15.000,0.668,4969.549805
15.100,0.672,4965.990234
15.200,0.677,4976.450195
15.300,0.681,4981.450195
15.400,0.685,4986.540039
15.500,0.690,4996.319824
15.600,0.694,5038.020020
15.700,0.699,5019.439941
15.800,0.703,5035.979980
15.900,0.707,5055.009766
16.000,0.712,5047.520020
16.100,0.716,5073.000000
16.200,0.721,5072.009766
16.300,0.725,5031.220215
16.400,0.729,4730.529785
16.500,0.734,4826.020020
16.600,0.738,4705.009766
16.700,0.743,4602.830078
16.800,0.747,4573.899902
16.900,0.752,4406.669922
17.000,0.756,4446.450195
17.100,0.760,4328.850098
17.200,0.765,4927.970215
17.300,0.769,4855.930176
17.400,0.773,4749.669922
17.500,0.777,4789.180176
17.600,0.781,4588.029785
17.700,0.784,4364.930176
17.800,0.788,4320.410156
17.900,0.792,4981.390137
18.000,0.795,4797.029785
18.100,0.799,5068.529785
18.200,0.802,5365.910156
18.300,0.805,5447.629883
18.400,0.809,5360.209961
18.500,0.812,5325.520020
18.600,0.815,5254.240234
18.700,0.818,5187.359863
18.800,0.821,5092.620117
18.900,0.824,5009.000000
19.000,0.826,4913.859863
19.100,0.829,4857.060059
19.200,0.832,4704.290039
19.300,0.835,4681.959961
19.400,0.837,4624.160156
19.500,0.840,4553.020020
19.600,0.843,4529.850098
19.700,0.845,4493.410156
19.800,0.848,4440.609863
19.900,0.850,4375.279785
20.000,0.853,4380.060059
20.100,0.855,4491.020020
20.200,0.858,4379.640137
20.300,0.860,4374.200195
20.400,0.862,4355.640137
20.500,0.865,4349.120117
20.600,0.867,4321.799805
20.700,0.869,4336.399902
20.800,0.871,4305.399902
20.900,0.874,4357.120117
21.000,0.876,4330.520020
21.100,0.878,4362.299805
21.200,0.880,4428.250000
21.300,0.883,4457.569824
21.400,0.885,4524.359863
21.500,0.887,4533.220215
21.600,0.889,4595.540039
21.700,0.892,4701.000000
21.800,0.894,4794.700195
21.900,0.896,4834.419922
22.000,0.899,4963.779785
22.100,0.901,5004.879883
22.200,0.904,5043.990234
22.300,0.906,5159.129883
22.400,0.908,5306.410156
22.500,0.911,5365.669922
22.600,0.914,5520.569824
22.700,0.916,5584.569824
22.800,0.919,5548.390137
22.900,0.922,5459.169922
23.000,0.924,5735.899902
23.100,0.927,5658.950195
23.200,0.930,5724.479980
23.300,0.933,5882.979980
23.400,0.935,5916.770020
23.500,0.938,6058.069824
23.600,0.941,6092.859863
23.700,0.944,6231.470215
23.800,0.947,6170.370117
23.900,0.951,5673.450195
24.000,0.954,5238.669922
24.100,0.957,4498.060059
24.200,0.960,4689.490234
24.300,0.963,4496.479980
24.400,0.967,4744.450195
24.500,0.970,4751.609863
24.600,0.973,4786.459961
24.700,0.977,4873.350098
24.800,0.980,4893.569824
24.900,0.983,4966.209961
25.000,0.987,5026.120117
25.100,0.990,5006.810059
25.200,0.994,5106.000000
25.300,0.997,5112.029785
25.400,1.001,5180.830078
25.500,1.004,5256.310059
25.600,1.008,5230.250000
25.700,1.011,5342.379883
25.800,1.015,5335.450195
25.900,1.019,5432.169922
26.000,1.022,5445.080078
26.100,1.026,5456.629883
26.200,1.030,5468.220215
26.300,1.034,5521.540039
26.400,1.038,5529.339844
26.500,1.041,5557.229980
26.600,1.045,5610.439941
26.700,1.049,5711.680176
26.800,1.053,5674.839844
26.900,1.057,5745.890137
27.000,1.061,5768.240234
27.100,1.065,5804.240234
27.200,1.069,5852.479980
27.300,1.073,5998.830078
27.400,1.077,5902.029785
27.500,1.082,5965.069824
27.600,1.086,5995.810059
27.700,1.090,6089.330078
27.800,1.094,6032.720215
27.900,1.098,5994.459961
28.000,1.103,5490.979980
28.100,1.107,5021.979980
28.200,1.111,4665.310059
28.300,1.116,4569.040039
28.400,1.120,4885.259766
28.500,1.124,4807.450195
28.600,1.129,4812.450195
28.700,1.133,4820.149902
28.800,1.137,4855.689941
28.900,1.142,4896.689941
29.000,1.146,4933.549805
29.100,1.150,4933.229980
29.200,1.154,4979.330078
29.300,1.159,5012.549805
29.400,1.163,5010.339844
29.500,1.167,5034.540039
29.600,1.172,5045.939941
29.700,1.176,5105.459961
29.800,1.181,5102.520020
29.900,1.185,5130.520020
30.000,1.190,5158.069824
30.100,1.194,5180.529785
30.200,1.198,5203.379883
30.300,1.203,5273.770020
30.400,1.208,5232.080078
30.500,1.212,5247.770020
30.600,1.217,5297.620117
30.700,1.221,5316.700195
30.800,1.226,5353.540039
30.900,1.231,5442.169922
31.000,1.235,5372.000000
31.100,1.240,5461.479980
31.200,1.245,5444.479980
31.300,1.250,5459.839844
31.400,1.254,5567.799805
31.500,1.259,5510.080078
31.600,1.264,5542.479980
31.700,1.269,5639.520020
31.800,1.274,5635.040039
31.900,1.279,5648.680176
32.000,1.284,5670.720215
32.100,1.289,5704.799805
32.200,1.294,5737.560059
32.300,1.299,5748.000000
32.400,1.304,5793.439941
32.500,1.309,5791.000000
32.600,1.314,5837.560059
32.700,1.319,5846.399902
32.800,1.324,5876.319824
32.900,1.329,5904.200195
33.000,1.335,5925.919922
33.100,1.340,6012.680176
33.200,1.345,5967.319824
33.300,1.350,6021.319824
33.400,1.356,6067.319824
33.500,1.361,6029.959961
33.600,1.366,6087.000000
33.700,1.371,6089.560059
33.800,1.377,6117.720215
33.900,1.382,6105.560059
34.000,1.388,6142.839844
34.100,1.393,6224.520020
34.200,1.398,6131.560059
34.300,1.404,6185.919922
34.400,1.409,6205.359863
34.500,1.415,6133.319824
34.600,1.420,5638.720215
34.700,1.426,5440.759766
34.800,1.431,5180.439941
34.900,1.437,5128.879883
35.000,1.442,5138.600098
35.100,1.448,5137.120117
35.200,1.453,5171.240234
35.300,1.459,5152.759766
35.400,1.464,5173.479980
35.500,1.470,5179.479980
35.600,1.475,5186.359863
35.700,1.481,5202.000000
35.800,1.487,5202.959961
35.900,1.492,5213.520020
36.000,1.498,5215.520020
36.100,1.503,5296.319824
36.200,1.509,5233.319824
36.300,1.514,5270.160156
36.400,1.520,5375.959961
36.500,1.526,5251.319824
36.600,1.531,5284.799805
36.700,1.537,5358.120117
36.800,1.543,5303.439941
36.900,1.548,5321.919922
37.000,1.554,5342.560059
37.100,1.560,5327.439941
37.200,1.566,5344.000000
37.300,1.571,5345.040039
37.400,1.577,5363.399902
37.500,1.583,5431.560059
37.600,1.589,5370.439941
37.700,1.594,5391.560059
37.800,1.600,5442.959961
37.900,1.606,5432.040039
38.000,1.612,5445.520020
38.100,1.618,5463.000000
38.200,1.623,5464.520020
38.300,1.629,5483.520020
38.400,1.635,5501.000000
38.500,1.641,5503.080078
38.600,1.647,5523.879883
38.700,1.653,5492.720215
38.800,1.659,5549.640137
38.900,1.665,5578.959961
39.000,1.671,5568.040039
39.100,1.677,5580.560059
39.200,1.683,5587.000000
39.300,1.689,5587.000000
39.400,1.695,5589.080078
39.500,1.701,5614.120117
39.600,1.707,5630.279785
39.700,1.713,5664.720215
39.800,1.719,5629.720215
39.900,1.725,5661.560059
40.000,1.731,5668.479980
40.100,1.737,5674.560059
40.200,1.743,5683.240234
40.300,1.750,5709.560059
40.400,1.756,5716.000000
40.500,1.762,5717.680176
40.600,1.768,5737.000000
40.700,1.774,5737.560059
40.800,1.780,5744.560059
40.900,1.787,5752.680176
41.000,1.793,5773.200195
41.100,1.799,5790.439941
41.200,1.805,5828.240234
41.300,1.811,5810.319824
41.400,1.818,5837.000000
41.500,1.824,5837.000000
41.600,1.830,5838.200195
41.700,1.837,5853.759766
41.800,1.843,5873.359863
41.900,1.849,5870.799805
42.000,1.856,5923.600098
42.100,1.862,5898.399902
42.200,1.868,5927.200195
42.300,1.875,5939.160156
42.400,1.881,5918.640137
42.500,1.888,5929.600098
42.600,1.894,5971.000000
42.700,1.900,5969.799805
42.800,1.907,5959.040039
42.900,1.913,5991.520020
43.000,1.920,5969.799805
43.100,1.926,6046.160156
43.200,1.933,6015.879883
43.300,1.939,5899.319824
43.400,1.946,5728.919922
43.500,1.952,5272.240234
43.600,1.959,4805.839844
43.700,1.965,4947.720215
43.800,1.972,4759.240234
43.900,1.978,4864.040039
44.000,1.984,4741.000000
44.100,1.991,5036.959961
44.200,1.997,4992.399902
44.300,2.003,4862.720215
44.400,2.009,4619.160156
44.500,2.015,4359.759766
44.600,2.021,4349.879883
44.700,2.027,5328.479980
44.800,2.032,5326.040039
44.900,2.038,4986.240234
45.000,2.043,5170.759766
45.100,2.049,5121.560059
45.200,2.054,4842.240234
45.300,2.059,4810.000000
45.400,2.064,5727.759766
45.500,2.069,5687.520020
45.600,2.074,5521.000000
45.700,2.078,5507.399902
45.800,2.083,5349.479980
45.900,2.087,5317.040039
46.000,2.092,5139.640137
46.100,2.096,5067.680176
46.200,2.100,4930.279785
46.300,2.104,4717.319824
46.400,2.108,4728.479980
46.500,2.112,4533.839844
46.600,2.116,4351.279785
46.700,2.120,4379.959961
46.800,2.123,4268.720215
46.900,2.127,4188.600098
47.000,2.130,4225.200195
47.100,2.133,4163.040039
47.200,2.137,4079.320068
47.300,2.140,4035.879883
47.400,2.143,4017.560059
47.500,2.146,3951.879883
47.600,2.149,3912.879883
47.700,2.152,3875.159912
47.800,2.155,3850.800049
47.900,2.158,3817.520020
48.000,2.161,3857.439941
48.100,2.163,3845.320068
48.200,2.166,3780.479980
48.300,2.169,3786.479980
48.400,2.172,3792.959961
48.500,2.175,3804.800049
48.600,2.177,3811.760010
48.700,2.180,3787.679932
48.800,2.183,3792.439941
48.900,2.185,3626.120117
49.000,2.188,3651.000000
49.100,2.191,3787.560059
49.200,2.193,3771.239990
49.300,2.196,3774.959961
49.400,2.199,3786.959961
49.500,2.202,3801.520020
49.600,2.204,3842.239990
49.700,2.207,3848.280029
49.800,2.210,3889.439941
49.900,2.212,3926.360107
50.000,2.215,3893.919922
50.100,2.218,3871.600098
50.200,2.220,3890.479980
50.300,2.223,3894.479980
50.400,2.226,3881.159912
50.500,2.229,3932.199951
50.600,2.231,3974.679932
50.700,2.234,4042.320068
50.800,2.237,4068.679932
50.900,2.240,4070.439941
51.000,2.242,4135.080078
51.100,2.245,4161.640137
51.200,2.248,4196.879883
51.300,2.251,4257.720215
51.400,2.254,4317.759766
51.500,2.256,4369.839844
51.600,2.259,4174.279785
51.700,2.262,3805.840088
51.800,2.265,3896.419922
51.900,2.268,3884.989990
52.000,2.271,3681.120117
52.100,2.274,3965.479980
52.200,2.277,3853.840088
52.300,2.280,4045.260010
52.400,2.282,3976.209961
52.500,2.285,4080.189941
52.600,2.288,4190.819824
52.700,2.291,4223.750000
52.800,2.294,4342.799805
52.900,2.297,4377.759766
53.000,2.299,4344.919922
53.100,2.302,4305.680176
53.200,2.305,4332.549805
53.300,2.308,4398.879883
53.400,2.311,4485.609863
53.500,2.314,4600.629883
53.600,2.318,4613.479980
53.700,2.321,4677.620117
53.800,2.324,4736.689941
53.900,2.327,4710.339844
54.000,2.330,4767.299805
54.100,2.334,4760.729980
54.200,2.337,4800.149902
54.300,2.340,4847.669922
54.400,2.344,4925.240234
54.500,2.347,4958.709961
54.600,2.350,5012.899902
54.700,2.354,5079.540039
54.800,2.357,5101.189941
54.900,2.361,5119.379883
55.000,2.364,5154.149902
55.100,2.368,5201.319824
55.200,2.372,5268.290039
55.300,2.375,5226.490234
55.400,2.379,5331.600098
55.500,2.383,5403.830078
55.600,2.386,5387.459961
55.700,2.390,5548.450195
55.800,2.394,5492.549805
55.900,2.398,5557.200195
56.000,2.402,5616.359863
56.100,2.406,5663.870117
56.200,2.410,5703.959961
56.300,2.414,5739.029785
56.400,2.418,5854.450195
56.500,2.422,5798.549805
56.600,2.426,5866.839844
56.700,2.430,5967.850098
56.800,2.434,5929.640137
56.900,2.438,5984.020020
57.000,2.443,6063.439941
57.100,2.447,6060.410156
57.200,2.451,6121.240234
57.300,2.456,6152.120117
57.400,2.460,6173.930176
57.500,2.464,6265.439941
57.600,2.469,6262.689941
57.700,2.473,6311.140137
57.800,2.478,6092.490234
57.900,2.482,5612.859863
58.000,2.487,5331.160156
58.100,2.491,5309.359863
58.200,2.496,5172.830078
58.300,2.500,5237.839844
58.400,2.505,5253.129883
58.500,2.510,5311.430176
58.600,2.514,5355.669922
58.700,2.519,5341.919922
58.800,2.524,5393.509766
58.900,2.528,5390.080078
59.000,2.533,5433.240234
59.100,2.538,5463.910156
59.200,2.542,5478.660156
59.300,2.547,5515.819824
59.400,2.552,5542.310059
59.500,2.557,5573.979980
59.600,2.562,5590.709961
59.700,2.567,5616.759766
59.800,2.572,5328.930176
59.900,2.577,5582.709961
60.000,2.582,5258.390137
60.100,2.587,5216.140137
60.200,2.592,4930.459961
60.300,2.597,4875.100098
60.400,2.601,5641.399902
60.500,2.606,5563.779785
60.600,2.611,5518.689941
60.700,2.616,5472.459961
60.800,2.620,5262.359863
60.900,2.625,5212.390137
61.000,2.629,5230.200195
61.100,2.633,5751.000000
61.200,2.637,5747.569824
61.300,2.641,5691.569824
61.400,2.645,5543.620117
61.500,2.649,5412.490234
61.600,2.653,5314.520020
61.700,2.657,5155.770020
61.800,2.660,5065.790039
61.900,2.664,4961.040039
62.000,2.667,4856.629883
62.100,2.670,5063.600098
62.200,2.673,5217.209961
62.300,2.676,5039.390137
62.400,2.679,5109.109863
62.500,2.682,5074.549805
62.600,2.685,4946.129883
62.700,2.688,4902.330078
62.800,2.691,4820.490234
62.900,2.693,4737.779785
63.000,2.696,4782.609863
63.100,2.699,4714.640137
63.200,2.701,4778.259766
63.300,2.704,4973.370117
63.400,2.706,4868.850098
63.500,2.709,4835.959961
63.600,2.711,4948.839844
63.700,2.714,4868.399902
63.800,2.717,4890.640137
63.900,2.719,4940.120117
64.000,2.722,4955.700195
64.100,2.724,4964.649902
64.200,2.727,4961.470215
64.300,2.729,4984.009766
64.400,2.732,5022.459961
64.500,2.734,5005.430176
64.600,2.737,5052.890137
64.700,2.739,5074.919922
64.800,2.742,5037.500000
64.900,2.744,5091.069824
65.000,2.747,5188.220215
65.100,2.750,5230.160156
65.200,2.752,5221.870117
65.300,2.755,5261.680176
65.400,2.757,5286.939941
65.500,2.760,5326.839844
65.600,2.763,5345.419922
65.700,2.765,5442.669922
65.800,2.768,5431.229980
65.900,2.771,5521.910156
66.000,2.774,5623.709961
66.100,2.776,5587.560059
66.200,2.779,5696.399902
66.300,2.782,5811.080078
66.400,2.785,5858.229980
66.500,2.788,5947.370117
66.600,2.791,6030.950195
66.700,2.793,6019.169922
66.800,2.796,6049.609863
66.900,2.799,6071.000000
67.000,2.802,6084.089844
67.100,2.806,6255.060059
67.200,2.809,6224.259766
67.300,2.812,6346.319824
67.400,2.815,6505.589844
67.500,2.818,6459.810059
67.600,2.821,6606.270020
67.700,2.825,6270.209961
67.800,2.828,5931.069824
67.900,2.831,5070.080078
68.000,2.835,4757.410156
68.100,2.838,5005.430176
68.200,2.842,5048.339844
68.300,2.845,5021.049805
68.400,2.849,5128.000000
68.500,2.852,5131.990234
68.600,2.856,5189.479980
68.700,2.859,5250.189941
68.800,2.863,5271.459961
68.900,2.867,5344.910156
69.000,2.870,5361.759766
69.100,2.874,5428.569824
69.200,2.878,5477.750000
69.300,2.882,5505.129883
69.400,2.885,5564.689941
69.500,2.889,5627.000000
69.600,2.893,5633.229980
69.700,2.897,5717.470215
69.800,2.901,5737.979980
69.900,2.905,5756.529785
70.000,2.909,5832.029785
70.100,2.913,5862.640137
70.200,2.917,5913.100098
70.300,2.921,5945.759766
70.400,2.926,6009.560059
70.500,2.930,6019.729980
70.600,2.934,6059.290039
70.700,2.938,6107.479980
70.800,2.943,6169.870117
70.900,2.947,6185.600098
71.000,2.951,5900.319824
71.100,2.956,6047.060059
71.200,2.960,5801.350098
71.300,2.965,5507.959961
71.400,2.969,5249.680176
71.500,2.974,5160.379883
71.600,2.978,4890.109863
71.700,2.982,4578.649902
71.800,2.986,4477.709961
71.900,2.990,4438.479980
72.000,2.994,4491.770020
72.100,2.998,4417.330078
72.200,3.002,4519.950195
72.300,3.006,4401.240234
72.400,3.009,4233.540039
72.500,3.013,4034.139893
72.600,3.016,3742.860107
72.700,3.019,4040.320068
72.800,3.022,3824.679932
72.900,3.026,3800.760010
73.000,3.029,3739.020020
73.100,3.032,3557.040039
73.200,3.035,3398.540039
73.300,3.037,3357.959961
73.400,3.040,3342.080078
73.500,3.043,3597.179932
73.600,3.046,3652.100098
73.700,3.049,3734.879883
73.800,3.051,3773.219971
73.900,3.054,3670.899902
74.000,3.057,3733.439941
74.100,3.060,3758.340088
74.200,3.062,3794.100098
74.300,3.065,3783.719971
74.400,3.068,3844.100098
74.500,3.070,3878.139893
74.600,3.073,3901.580078
74.700,3.076,3994.219971
74.800,3.079,4074.919922
74.900,3.082,4058.840088
75.000,3.084,4070.320068
75.100,3.087,4046.939941
75.200,3.090,4092.820068
75.300,3.093,4091.500000
75.400,3.096,4119.439941
75.500,3.099,4192.359863
75.600,3.102,4242.720215
75.700,3.105,4206.580078
75.800,3.107,4206.720215
75.900,3.110,4314.160156
76.000,3.113,4348.479980
76.100,3.116,4362.240234
76.200,3.119,4455.979980
76.300,3.122,4393.479980
76.400,3.125,4406.580078
76.500,3.128,4498.200195
76.600,3.131,4563.160156
76.700,3.134,4557.080078
76.800,3.137,4678.740234
76.900,3.140,4837.939941
77.000,3.143,4702.660156
77.100,3.147,4816.779785
77.200,3.150,4953.560059
77.300,3.153,4703.259766
77.400,3.156,4820.299805
77.500,3.160,4878.540039
77.600,3.163,4980.040039
77.700,3.166,4972.439941
77.800,3.170,5085.399902
77.900,3.173,5030.979980
78.000,3.177,5064.939941
78.100,3.180,5117.479980
78.200,3.184,5219.000000
78.300,3.187,5227.640137
78.400,3.191,5356.819824
78.500,3.195,5265.819824
78.600,3.198,5358.799805
78.700,3.202,5391.919922
78.800,3.206,5468.640137
78.900,3.210,5474.040039
79.000,3.214,5639.799805
79.100,3.217,5533.779785
79.200,3.221,5644.140137
79.300,3.225,5709.419922
79.400,3.229,5719.359863
79.500,3.233,5775.899902
79.600,3.237,5838.740234
79.700,3.241,5869.120117
79.800,3.246,5918.000000
79.900,3.250,5920.700195
80.000,3.254,5967.620117
80.100,3.258,6040.000000
80.200,3.262,6042.339844
80.300,3.267,6080.919922
80.400,3.271,6113.399902
80.500,3.275,6153.939941
80.600,3.280,6201.979980
80.700,3.284,6234.020020
80.800,3.288,6250.959961
80.900,3.293,6269.060059
81.000,3.297,6289.520020
81.100,3.302,5801.640137
81.200,3.306,4934.319824
81.300,3.311,5410.240234
81.400,3.315,5181.100098
81.500,3.320,5194.379883
81.600,3.325,4906.620117
81.700,3.329,5195.640137
81.800,3.334,4899.899902
81.900,3.338,4767.000000
82.000,3.343,4716.620117
82.100,3.348,5405.700195
82.200,3.352,5489.299805
82.300,3.357,5388.479980
82.400,3.361,5212.200195
82.500,3.365,5260.839844
82.600,3.369,4974.540039
82.700,3.374,4700.459961
82.800,3.378,4762.439941
82.900,3.382,5873.680176
83.000,3.385,5979.839844
83.100,3.389,5750.140137
83.200,3.393,5632.339844
83.300,3.397,5711.859863
83.400,3.400,5629.600098
83.500,3.404,5335.399902
83.600,3.407,4978.700195
83.700,3.410,4695.959961
83.800,3.413,4770.120117
83.900,3.416,4954.419922
84.000,3.419,4859.919922
84.100,3.422,4733.160156
84.200,3.425,4481.700195
84.300,3.428,4420.100098
84.400,3.430,4266.620117
84.500,3.433,4289.000000
84.600,3.435,4234.379883
84.700,3.438,4109.899902
84.800,3.440,4021.959961
84.900,3.442,3894.260010
85.000,3.445,3869.699951
85.100,3.447,3909.899902
85.200,3.449,3878.139893
85.300,3.451,3913.100098
85.400,3.453,4182.560059
85.500,3.455,4197.819824
85.600,3.457,4061.379883
85.700,3.459,4171.120117
85.800,3.461,4084.219971
85.900,3.464,4170.740234
86.000,3.466,4243.439941
86.100,3.468,4219.419922
86.200,3.470,4228.819824
86.300,3.472,4276.299805
86.400,3.474,4328.720215
86.500,3.476,4341.439941
86.600,3.478,4360.879883
86.700,3.481,4315.600098
86.800,3.483,4374.220215
86.900,3.485,4409.240234
87.000,3.487,4419.120117
87.100,3.489,4518.180176
87.200,3.492,4566.140137
87.300,3.494,4540.779785
87.400,3.496,4601.319824
87.500,3.499,4620.379883
87.600,3.501,4598.299805
87.700,3.503,4657.080078
87.800,3.506,4765.120117
87.900,3.508,4729.120117
88.000,3.510,4873.859863
88.100,3.513,4905.160156
88.200,3.515,4945.060059
88.300,3.518,5040.660156
88.400,3.520,5057.299805
88.500,3.523,5155.700195
88.600,3.525,5157.899902
88.700,3.528,5266.720215
88.800,3.531,5279.439941
88.900,3.533,5312.799805
89.000,3.536,5484.700195
89.100,3.539,5530.180176
89.200,3.541,5585.279785
89.300,3.544,5675.140137
89.400,3.547,5783.580078
89.500,3.550,5744.459961
89.600,3.552,5967.819824
89.700,3.555,5924.839844
89.800,3.558,6034.819824
89.900,3.561,6088.240234
90.000,3.564,6209.660156
90.100,3.567,5816.580078
90.200,3.570,5326.339844
90.300,3.573,4380.500000
90.400,3.577,4459.939941
90.500,3.580,4599.459961
90.600,3.583,4588.839844
90.700,3.586,4556.319824
90.800,3.589,4553.899902
90.900,3.593,4217.799805
91.000,3.596,4617.680176
91.100,3.599,4554.620117
91.200,3.602,4632.580078
91.300,3.606,4722.279785
91.400,3.609,4756.020020
91.500,3.612,4732.020020
91.600,3.615,4858.500000
91.700,3.619,5096.959961
91.800,3.622,4793.919922
91.900,3.626,4967.879883
92.000,3.629,5014.620117
92.100,3.632,5042.939941
92.200,3.636,5093.020020
92.300,3.639,5157.740234
92.400,3.643,5185.660156
92.500,3.647,5179.020020
92.600,3.650,4921.580078
92.700,3.654,5038.720215
92.800,3.658,4771.240234
92.900,3.662,4814.740234
93.000,3.665,4693.560059
93.100,3.669,4563.350098
93.200,3.673,4301.049805
93.300,3.676,4279.950195
93.400,3.680,4965.250000
93.500,3.683,5372.750000
93.600,3.687,5448.799805
93.700,3.690,5532.049805
93.800,3.693,5377.049805
93.900,3.696,5291.100098
94.000,3.699,5084.549805
94.100,3.702,5091.950195
94.200,3.705,5031.899902
94.300,3.708,4989.600098
94.400,3.711,4940.399902
94.500,3.714,4871.000000
94.600,3.717,4846.850098
94.700,3.719,4748.049805
94.800,3.722,4726.000000
94.900,3.725,4646.799805
95.000,3.727,4586.000000
95.100,3.730,4583.100098
95.200,3.733,4526.700195
95.300,3.735,4507.799805
95.400,3.738,4615.950195
95.500,3.740,4575.649902
95.600,3.743,4552.250000
95.700,3.745,4596.799805
95.800,3.747,4626.750000
95.900,3.750,4550.950195
96.000,3.752,4646.399902
96.100,3.755,4672.299805
96.200,3.757,4659.950195
96.300,3.760,4683.000000
96.400,3.762,4777.000000
96.500,3.764,4760.200195
96.600,3.767,4804.000000
96.700,3.769,4846.600098
96.800,3.772,4937.399902
96.900,3.774,5006.350098
97.000,3.777,5093.500000
97.100,3.779,5183.350098
97.200,3.782,5269.600098
97.300,3.784,5344.250000
97.400,3.787,5469.500000
97.500,3.790,5597.399902
97.600,3.792,5686.299805
97.700,3.795,5791.700195
97.800,3.798,5874.149902
97.900,3.801,5718.950195
98.000,3.804,5231.500000
98.100,3.807,4977.950195
98.200,3.810,4316.850098
98.300,3.813,4408.799805
98.400,3.816,4410.500000
98.500,3.819,4517.649902
98.600,3.822,4568.000000
98.700,3.825,4568.899902
98.800,3.828,4587.600098
98.900,3.831,4618.649902
99.000,3.835,4635.200195
99.100,3.838,4717.399902
99.200,3.841,4766.200195
99.300,3.844,4829.750000
99.400,3.848,4882.549805
99.500,3.851,4894.500000
99.600,3.854,4925.899902
99.700,3.858,4986.149902
