Time,Distance,GPS_Speed
61.600,2.643,145.852005
61.700,2.647,142.638000
61.800,2.651,139.281998
61.900,2.655,135.568008
62.000,2.659,131.781998
62.100,2.662,128.138000
62.200,2.666,124.866005
62.300,2.669,121.738007
62.400,2.672,118.452003
62.500,2.675,115.294006
62.600,2.679,112.380005
62.700,2.682,109.240005
62.800,2.685,105.380005
62.900,2.687,102.560005
63.000,2.690,101.050003
63.100,2.693,99.915001
63.200,2.696,98.060005
63.300,2.698,96.460007
63.400,2.701,94.875000
63.500,2.704,93.389999
63.600,2.706,92.050003
63.700,2.709,91.110001
63.800,2.711,90.540001
63.900,2.714,90.170006
64.000,2.716,90.025002
64.100,2.719,90.191666
64.200,2.721,90.358337
64.300,2.724,90.559998
64.400,2.726,90.959999
64.500,2.729,91.375000
64.600,2.731,91.845001
64.700,2.734,92.159996
64.800,2.737,92.544998
64.900,2.739,92.845001
65.000,2.742,93.129997
65.100,2.744,93.345001
65.200,2.747,93.659996
65.300,2.750,94.059998
65.400,2.752,94.474998
65.500,2.755,94.989998
65.600,2.757,95.574997
65.700,2.760,96.074997
65.800,2.763,96.589996
65.900,2.765,97.174995
66.000,2.768,97.674995
66.100,2.771,98.190002
66.200,2.774,98.805008
66.300,2.776,99.520004
66.400,2.779,100.335007
66.500,2.782,101.235001
66.600,2.785,102.150002
66.700,2.788,103.176003
66.800,2.791,104.276001
66.900,2.794,105.360008
67.000,2.797,106.360008
67.100,2.800,107.376007
67.200,2.803,108.476006
67.300,2.806,109.592003
67.400,2.809,110.856003
67.500,2.812,112.472008
67.600,2.815,114.124001
67.700,2.818,115.524002
67.800,2.821,116.844002
67.900,2.825,117.727997
68.000,2.828,118.543999
68.100,2.831,119.492004
68.200,2.835,120.692001
68.300,2.838,121.860008
68.400,2.841,122.844002
68.500,2.845,123.760002
68.600,2.848,124.743996
68.700,2.852,125.643997
68.800,2.855,126.512001
68.900,2.859,127.211998
69.000,2.862,127.928001
69.100,2.866,128.824005
69.200,2.870,130.255997
69.300,2.873,131.840012
69.400,2.877,133.436005
69.500,2.881,135.567993
69.600,2.885,137.708008
69.700,2.888,138.992004
69.800,2.892,140.208008
69.900,2.896,141.492004
70.000,2.900,142.692001
70.100,2.904,143.860001
70.200,2.908,144.779999
70.300,2.912,145.360001
70.400,2.916,146.311996
70.500,2.921,147.002014
70.600,2.925,147.720993
70.700,2.929,149.259003
70.800,2.933,151.789001
70.900,2.937,153.386993
71.000,2.942,154.436005
71.100,2.946,155.253006
71.200,2.950,156.203995
71.300,2.955,157.268005
71.400,2.959,157.617004
71.500,2.963,157.649002
71.600,2.968,157.196014
71.700,2.972,155.826004
71.800,2.976,153.591995
71.900,2.980,151.056000
72.000,2.985,147.771011
72.100,2.989,144.190002
72.200,2.992,141.104996
72.300,2.996,137.655991
72.400,3.000,134.473007
72.500,3.004,131.373001
72.600,3.007,128.341003
72.700,3.011,125.692001
72.800,3.014,123.309006
72.900,3.018,121.042999
73.000,3.021,119.011002
73.100,3.024,117.293999
73.200,3.027,115.545006
73.300,3.030,114.062004
73.400,3.034,112.679001
73.500,3.037,111.395996
73.600,3.040,110.230003
73.700,3.043,109.264000
73.800,3.046,108.430000
73.900,3.049,107.413002
74.000,3.052,106.347000
74.100,3.055,105.413002
74.200,3.058,104.245003
74.300,3.060,102.874001
74.400,3.063,102.210007
74.500,3.066,101.746002
74.600,3.069,101.608002
74.700,3.072,102.423996
74.800,3.075,104.134003
74.900,3.078,105.488007
75.000,3.081,107.124001
75.100,3.084,108.743996
75.200,3.087,109.472000
75.300,3.090,109.872002
75.400,3.093,110.380005
75.500,3.096,111.398003
75.600,3.099,112.336006
75.700,3.102,112.554001
75.800,3.105,112.782005
75.900,3.108,112.682007
76.000,3.112,112.545998
76.100,3.115,112.228004
76.200,3.118,111.792000
76.300,3.121,111.264000
76.400,3.124,110.937996
76.500,3.127,109.966003
76.600,3.130,109.008003
76.700,3.133,110.022003
76.800,3.136,112.723999
76.900,3.139,114.416000
77.000,3.143,115.580002
77.100,3.146,116.634003
77.200,3.149,117.898003
77.300,3.152,119.015999
77.400,3.156,120.234001
77.500,3.159,121.515999
77.600,3.163,122.734001
77.700,3.166,123.998001
77.800,3.169,125.134003
77.900,3.173,126.434006
78.000,3.176,127.715996
78.100,3.180,128.966003
78.200,3.184,130.365997
78.300,3.187,131.766006
78.400,3.191,133.147003
78.500,3.195,134.466003
78.600,3.199,135.847000
78.700,3.202,137.147003
78.800,3.206,138.446991
78.900,3.210,139.746994
79.000,3.214,141.028000
79.100,3.218,142.209000
79.200,3.222,143.347000
79.300,3.226,144.609009
79.400,3.230,145.709000
79.500,3.234,146.809006
79.600,3.238,147.908997
79.700,3.242,149.009003
79.800,3.247,150.109009
79.900,3.251,151.190002
80.000,3.255,152.190002
80.100,3.259,153.190002
80.200,3.264,154.190002
80.300,3.268,155.190002
80.400,3.272,156.190002
80.500,3.277,157.171005
80.600,3.281,158.090012
80.700,3.285,159.090012
80.800,3.290,160.052002
80.900,3.294,160.832993
81.000,3.299,161.495010
81.100,3.303,162.014008
81.200,3.308,162.557007
81.300,3.312,162.914001
81.400,3.317,163.514008
81.500,3.321,164.095001
81.600,3.326,164.652008
81.700,3.331,165.546997
81.800,3.335,166.733002
81.900,3.340,167.419998
82.000,3.345,167.960007
82.100,3.349,168.020004
82.200,3.354,167.059998
82.300,3.358,165.680008
82.400,3.363,163.360001
82.500,3.367,160.059998
82.600,3.372,156.419998
82.700,3.376,152.800003
82.800,3.380,148.419998
82.900,3.384,144.559998
83.000,3.388,140.840012
83.100,3.392,137.080002
83.200,3.396,133.539993
83.300,3.399,130.220001
83.400,3.403,126.739998
83.500,3.406,122.920006
83.600,3.409,119.260002
83.700,3.413,116.559998
83.800,3.416,113.980003
83.900,3.419,111.900002
84.000,3.422,109.900002
84.100,3.425,107.820000
84.200,3.428,105.540001
84.300,3.431,103.680000
84.400,3.434,101.599998
84.500,3.436,99.660004
84.600,3.439,98.060005
84.700,3.442,96.860001
84.800,3.444,95.660004
84.900,3.447,94.460007
85.000,3.450,93.260002
85.100,3.452,92.120003
85.200,3.455,91.320000
85.300,3.457,90.840004
85.400,3.460,90.060005
85.500,3.462,89.400002
85.600,3.465,88.879997
85.700,3.467,88.463005
85.800,3.470,88.721001
85.900,3.472,88.737000
86.000,3.475,88.394997
86.100,3.477,87.979004
86.200,3.480,87.894753
86.300,3.482,87.869751
86.400,3.484,87.844757
86.500,3.487,87.819756
86.600,3.489,87.779007
86.700,3.492,87.679001
86.800,3.494,87.494995
86.900,3.497,86.953003
87.000,3.499,86.274002
87.100,3.501,85.695000
87.200,3.504,85.153000
87.300,3.506,84.537003
87.400,3.508,84.216003
87.500,3.511,83.816002
87.600,3.513,83.605003
87.700,3.515,84.525002
87.800,3.518,86.835999
87.900,3.520,88.267998
88.000,3.523,89.005005
88.100,3.525,89.631004
88.200,3.528,90.773003
88.300,3.530,92.073006
88.400,3.533,93.373001
88.500,3.536,94.673004
88.600,3.538,95.952003
88.700,3.541,97.152000
88.800,3.544,98.351997
88.900,3.546,99.531006
89.000,3.549,100.610001
89.100,3.552,101.652000
89.200,3.555,102.831001
89.300,3.558,103.952003
89.400,3.561,105.152000
89.500,3.564,106.363998
89.600,3.567,107.542000
89.700,3.570,108.730003
89.800,3.573,110.120003
89.900,3.576,111.054001
90.000,3.579,111.753998
90.100,3.582,112.476006
90.200,3.585,113.187996
90.300,3.588,113.676003
90.400,3.592,114.564003
90.500,3.595,115.786003
90.600,3.598,117.042000
90.700,3.601,118.120003
90.800,3.605,119.164001
90.900,3.608,120.363998
91.000,3.611,121.564003
91.100,3.615,122.720001
91.200,3.618,123.697998
91.300,3.622,124.598000
91.400,3.625,125.476006
91.500,3.629,126.297997
91.600,3.632,127.242004
91.700,3.636,128.210007
91.800,3.639,128.886002
91.900,3.643,130.252014
92.000,3.647,131.873993
92.100,3.650,133.529999
92.200,3.654,135.227997
92.300,3.658,137.430008
92.400,3.662,138.996002
92.500,3.666,140.796005
92.600,3.670,142.177994
92.700,3.674,142.078003
92.800,3.677,141.802002
92.900,3.681,140.814011
93.000,3.685,139.470001
93.100,3.689,137.772003
93.200,3.693,135.218002
93.300,3.697,132.087006
93.400,3.700,128.688004
93.500,3.704,124.127007
93.600,3.707,119.533005
93.700,3.710,116.886002
93.800,3.713,115.016998
93.900,3.716,112.894005
94.000,3.720,110.740005
94.100,3.723,108.763000
94.200,3.726,107.000999
94.300,3.728,105.654999
94.400,3.731,104.154999
94.500,3.734,102.654999
94.600,3.737,101.178001
94.700,3.740,99.778000
94.800,3.743,98.401001
94.900,3.745,97.124001
95.000,3.748,95.993004
95.100,3.751,95.070000
95.200,3.753,94.139000
95.300,3.756,93.438995
95.400,3.758,92.738998
95.500,3.761,92.085007
95.600,3.763,91.631004
95.700,3.766,91.354004
95.800,3.768,91.246002
95.900,3.771,91.492004
96.000,3.774,91.915001
96.100,3.776,92.484001
96.200,3.779,93.330002
96.300,3.781,94.352997
96.400,3.784,95.476006
96.500,3.787,96.699005
96.600,3.789,98.022003
96.700,3.792,99.421997
96.800,3.795,100.821999
96.900,3.798,102.199005
97.000,3.801,103.499001
97.100,3.804,104.764000
97.200,3.807,105.863998
97.300,3.810,106.916000
97.400,3.813,107.816002
97.500,3.816,108.716003
97.600,3.819,109.568001
97.700,3.822,110.244003
97.800,3.825,110.868004
97.900,3.828,111.592003
98.000,3.831,112.392006
98.100,3.834,113.192001
98.200,3.837,113.992004
98.300,3.840,114.816002
98.400,3.844,115.716003
98.500,3.847,116.592003
98.600,3.850,117.392006
98.700,3.853,118.167999
98.800,3.857,118.844002
98.900,3.860,119.468002
99.000,3.863,120.143997
99.100,3.867,120.792000
99.200,3.870,121.543999
99.300,3.874,122.239998
99.400,3.877,123.456001
99.500,3.880,125.476006
99.600,3.884,127.612007
99.700,3.888,128.888000
99.800,3.891,130.112000
99.900,3.895,131.388000
100.000,3.899,132.587997
100.100,3.902,133.667999
100.200,3.906,134.223999
100.300,3.910,134.492004
100.400,3.913,135.148010
100.500,3.917,135.251999
100.600,3.921,135.412003
100.700,3.925,137.216003
100.800,3.929,140.328003
100.900,3.933,142.274994
101.000,3.937,143.275009
101.100,3.941,144.100006
101.200,3.945,145.300003
101.300,3.949,146.500000
101.400,3.953,147.700012
101.500,3.957,148.900009
101.600,3.961,150.100006
101.700,3.965,151.300003
101.800,3.970,152.500000
101.900,3.974,153.675003
102.000,3.978,154.774994
102.100,3.983,155.825012
102.200,3.987,156.699997
102.300,3.991,157.425003
102.400,3.996,157.899994
102.500,4.000,158.300003
102.600,4.004,158.675003
102.700,4.009,158.800003
102.764,4.012,158.544006
