Time,Distance,GPS_Speed
51.300,2.257,101.669998
51.400,2.260,102.223999
51.500,2.263,102.769997
51.600,2.266,103.323997
51.700,2.268,103.924004
51.800,2.271,104.524002
51.900,2.274,105.277000
52.000,2.277,106.177002
52.100,2.280,107.129997
52.200,2.283,108.076996
52.300,2.286,109.029999
52.400,2.289,110.029999
52.500,2.292,111.029999
52.600,2.295,112.029999
52.700,2.299,113.029999
52.800,2.302,113.976997
52.900,2.305,114.876999
53.000,2.308,115.830002
53.100,2.311,116.830002
53.200,2.315,117.830002
53.300,2.318,118.830002
53.400,2.321,119.820000
53.500,2.325,120.872002
53.600,2.328,121.972000
53.700,2.331,123.019997
53.800,2.335,124.071999
53.900,2.338,125.172005
54.000,2.342,126.220001
54.100,2.345,127.324005
54.200,2.349,128.576004
54.300,2.353,129.928009
54.400,2.356,131.223999
54.500,2.360,132.475998
54.600,2.364,133.723999
54.700,2.367,134.872009
54.800,2.371,135.960999
54.900,2.375,137.009995
55.000,2.379,138.009995
55.100,2.383,138.959000
55.200,2.387,139.807999
55.300,2.390,140.658997
55.400,2.394,141.660995
55.500,2.398,142.455002
55.600,2.402,143.311996
55.700,2.406,144.665009
55.800,2.410,146.216003
55.900,2.414,147.764999
56.000,2.419,149.469009
56.100,2.423,151.165009
56.200,2.427,152.460999
56.300,2.431,153.450012
56.400,2.436,154.450012
56.500,2.440,155.500000
56.600,2.444,156.550003
56.700,2.449,157.649994
56.800,2.453,158.699997
56.900,2.457,159.699997
57.000,2.462,160.750000
57.100,2.466,161.700012
57.200,2.471,162.399994
57.300,2.475,163.000000
57.400,2.480,163.600006
57.500,2.485,164.100006
57.600,2.489,164.600006
57.700,2.494,165.250000
57.800,2.498,165.943008
57.900,2.503,166.740997
58.000,2.508,167.788010
58.100,2.512,168.939011
58.200,2.517,169.941010
58.300,2.522,170.890015
58.400,2.527,171.841003
58.500,2.531,172.790009
58.600,2.536,173.740997
58.700,2.541,174.690002
58.800,2.546,175.641006
58.900,2.551,176.541000
59.000,2.556,177.490005
59.100,2.561,178.441010
59.200,2.566,179.428009
59.300,2.571,180.479996
59.400,2.576,181.143997
59.500,2.581,181.588013
59.600,2.586,181.708008
59.700,2.591,181.020004
59.800,2.596,179.779999
59.900,2.601,178.039993
60.000,2.606,175.464005
60.100,2.610,172.264008
60.200,2.615,168.920013
60.300,2.620,165.227997
60.400,2.624,161.423996
60.500,2.629,157.531998
60.600,2.633,153.528000
60.700,2.637,149.667007
60.800,2.641,145.720001
60.900,2.645,141.861008
61.000,2.649,138.161011
61.100,2.652,134.460999
61.200,2.656,130.761002
61.300,2.660,127.108002
61.400,2.663,123.602005
61.500,2.666,120.202003
61.600,2.670,116.943001
61.700,2.673,113.843002
61.800,2.676,110.837006
61.900,2.679,108.313004
62.000,2.682,106.260002
62.100,2.685,104.648003
62.200,2.688,103.585999
62.300,2.690,102.639999
62.400,2.693,101.318001
62.500,2.696,99.802002
62.600,2.699,98.456001
62.700,2.701,96.964005
62.800,2.704,95.501999
62.900,2.707,94.386002
63.000,2.709,93.486000
63.100,2.712,92.723999
63.200,2.714,92.124001
63.300,2.717,91.524002
63.400,2.720,90.878006
63.500,2.722,90.132004
63.600,2.724,89.430000
63.700,2.727,88.785004
63.800,2.729,87.995003
63.900,2.732,87.927498
64.000,2.734,88.877502
64.100,2.737,89.849998
64.200,2.739,90.489998
64.300,2.742,90.465004
64.400,2.744,90.389999
64.500,2.747,90.590004
64.600,2.749,90.790001
64.700,2.752,91.035004
64.800,2.754,91.334999
64.900,2.757,91.635002
65.000,2.760,91.934998
65.100,2.762,92.276001
65.200,2.765,92.676003
65.300,2.767,93.076004
65.400,2.770,93.564003
65.500,2.772,94.164001
65.600,2.775,94.896004
65.700,2.778,95.796005
65.800,2.780,96.740005
65.900,2.783,97.828003
66.000,2.786,99.160004
66.100,2.789,100.660004
66.200,2.792,102.160004
66.300,2.794,103.704002
66.400,2.797,105.260002
66.500,2.800,106.788002
66.600,2.803,108.345001
66.700,2.806,109.845001
66.800,2.809,111.345001
66.900,2.813,112.888000
67.000,2.816,114.445000
67.100,2.819,115.902000
67.200,2.822,117.302002
67.300,2.826,118.615997
67.400,2.829,119.773003
67.500,2.832,120.744003
67.600,2.836,121.630005
67.700,2.839,122.544006
67.800,2.842,123.344002
67.900,2.846,124.273003
68.000,2.849,125.403999
68.100,2.853,126.604004
68.200,2.856,127.888000
68.300,2.860,129.287994
68.400,2.864,130.604004
68.500,2.867,131.846008
68.600,2.871,133.146011
68.700,2.875,134.445999
68.800,2.878,135.703995
68.900,2.882,136.945999
69.000,2.886,138.246002
69.100,2.890,139.503998
69.200,2.894,140.746002
69.300,2.898,142.003998
69.400,2.902,143.203995
69.500,2.906,144.392014
69.600,2.910,145.592010
69.700,2.914,146.915009
69.800,2.918,148.497009
69.900,2.922,149.910004
70.000,2.926,150.910004
70.100,2.931,151.828003
70.200,2.935,152.587006
70.300,2.939,153.328003
70.400,2.943,154.128006
70.500,2.948,154.887009
70.600,2.952,155.464005
70.700,2.956,155.822998
70.800,2.961,156.082001
70.900,2.965,155.759995
71.000,2.969,154.779999
71.100,2.974,153.580002
71.200,2.978,151.220001
71.300,2.982,147.620010
71.400,2.986,143.980011
71.500,2.990,140.900009
71.600,2.994,137.559998
71.700,2.997,134.580002
71.800,3.001,131.860001
71.900,3.005,129.339996
72.000,3.008,127.099998
72.100,3.012,125.099998
72.200,3.015,123.139999
72.300,3.018,121.360001
72.400,3.022,119.697998
72.500,3.025,118.054001
72.600,3.028,116.576004
72.700,3.031,114.975998
72.800,3.035,113.415001
72.900,3.038,111.993004
73.000,3.041,110.693001
73.100,3.044,108.652000
73.200,3.047,106.544006
73.300,3.050,106.144005
73.400,3.053,105.705002
73.500,3.055,105.205002
73.600,3.058,104.822006
73.700,3.061,104.583000
73.800,3.064,104.362000
73.900,3.067,104.566002
74.000,3.070,105.683998
74.100,3.073,107.332001
74.200,3.076,108.732002
74.300,3.079,110.208000
74.400,3.082,111.428001
74.500,3.085,111.914001
74.600,3.088,111.986000
74.700,3.092,111.686005
74.800,3.095,111.157997
74.900,3.098,110.372002
75.000,3.101,109.657997
75.100,3.104,108.872002
75.200,3.107,108.348000
75.300,3.110,107.988998
75.400,3.113,107.892502
75.500,3.116,108.142502
75.600,3.119,108.448006
75.700,3.122,108.885002
75.800,3.125,109.422005
75.900,3.128,110.059006
76.000,3.131,110.795998
76.100,3.134,111.596001
76.200,3.137,112.359001
76.300,3.140,113.096001
76.400,3.143,113.932999
76.500,3.147,114.906998
76.600,3.150,116.043999
76.700,3.153,117.244003
76.800,3.156,118.431999
76.900,3.160,119.704002
77.000,3.163,121.068001
77.100,3.166,122.403999
77.200,3.170,123.804001
77.300,3.173,125.167999
77.400,3.177,126.503998
77.500,3.180,127.940002
77.600,3.184,129.440002
77.700,3.188,130.868011
77.800,3.191,132.203995
77.900,3.195,133.568008
78.000,3.199,134.904007
78.100,3.203,136.268005
78.200,3.206,137.555008
78.300,3.210,138.855011
78.400,3.214,140.119995
78.500,3.218,141.355011
78.600,3.222,142.619995
78.700,3.226,143.820007
78.800,3.230,145.020004
78.900,3.234,146.184998
79.000,3.238,147.320007
79.100,3.242,148.485001
79.200,3.246,149.619995
79.300,3.251,150.785004
79.400,3.255,151.885010
79.500,3.259,152.950012
79.600,3.263,153.950012
79.700,3.268,154.973999
79.800,3.272,156.039993
79.900,3.276,157.039993
80.000,3.281,158.005997
80.100,3.285,158.940002
80.200,3.290,159.906006
80.300,3.294,160.839996
80.400,3.299,161.806000
80.500,3.303,162.706009
80.600,3.308,163.639999
80.700,3.312,164.639999
80.800,3.317,165.639999
80.900,3.321,166.606003
81.000,3.326,167.608002
81.100,3.331,168.565002
81.200,3.335,168.999008
81.300,3.340,168.985504
81.400,3.345,168.335510
81.500,3.349,167.240005
81.600,3.354,165.075012
81.700,3.359,162.278000
81.800,3.363,158.647003
81.900,3.367,154.712006
82.000,3.371,150.749008
82.100,3.375,146.313004
82.200,3.379,142.544998
82.300,3.383,139.011993
82.400,3.387,135.477997
82.500,3.391,132.177002
82.600,3.394,129.108002
82.700,3.398,126.008003
82.800,3.401,122.940002
82.900,3.405,119.908005
83.000,3.408,116.712006
83.100,3.411,113.472000
83.200,3.414,110.667999
83.300,3.417,108.099998
83.400,3.420,105.760002
83.500,3.423,103.856003
83.600,3.426,102.220001
83.700,3.428,100.816002
83.800,3.431,99.744003
83.900,3.434,98.752007
84.000,3.437,97.448006
84.100,3.439,96.297005
84.200,3.442,94.997002
84.300,3.445,93.696999
84.400,3.447,92.366005
84.500,3.450,91.028000
84.600,3.452,89.828003
84.700,3.455,88.721001
84.800,3.457,87.820999
84.900,3.459,86.983002
85.000,3.462,86.345001
85.100,3.464,85.814003
85.200,3.467,85.214005
85.300,3.469,84.645004
85.400,3.471,84.114006
85.500,3.474,83.430008
85.600,3.476,82.620003
85.700,3.478,82.020004
85.800,3.480,81.449997
85.900,3.483,81.010002
86.000,3.485,80.785004
86.100,3.487,80.735001
86.200,3.489,80.685005
86.300,3.492,80.635002
86.400,3.494,80.570000
86.500,3.496,80.470001
86.600,3.498,80.430000
86.700,3.501,80.529999
86.800,3.503,80.660004
86.900,3.505,80.950005
87.000,3.507,81.473999
87.100,3.510,82.102997
87.200,3.512,82.832001
87.300,3.514,83.661003
87.400,3.517,84.561005
87.500,3.519,85.461006
87.600,3.521,86.389999
87.700,3.524,87.389999
87.800,3.526,88.389999
87.900,3.529,89.447998
88.000,3.531,90.619003
88.100,3.534,91.777000
88.200,3.536,93.077003
88.300,3.539,94.405998
88.400,3.542,95.792000
88.500,3.544,97.220001
88.600,3.547,98.664001
88.700,3.550,99.991997
88.800,3.553,101.391998
88.900,3.556,102.736000
89.000,3.558,103.963997
89.100,3.561,105.236000
89.200,3.564,106.463997
89.300,3.567,107.736000
89.400,3.570,108.991997
89.500,3.573,110.363998
89.600,3.576,111.720001
89.700,3.580,113.248001
89.800,3.583,114.875999
89.900,3.586,116.423996
90.000,3.589,117.597000
90.100,3.593,118.696999
90.200,3.596,119.743004
90.300,3.599,120.643005
90.400,3.603,121.570000
90.500,3.606,122.515999
90.600,3.609,123.343002
90.700,3.613,124.323997
90.800,3.616,125.524002
90.900,3.620,126.723999
91.000,3.623,127.896996
91.100,3.627,129.024002
91.200,3.631,130.251007
91.300,3.634,131.524002
91.400,3.638,132.738007
91.500,3.642,134.011993
91.600,3.645,135.238007
91.700,3.649,136.563995
91.800,3.653,137.938004
91.900,3.657,139.082001
92.000,3.661,139.860001
92.100,3.665,140.509003
92.200,3.669,140.158997
92.300,3.673,139.666000
92.400,3.676,138.557999
92.500,3.680,136.494003
92.600,3.684,133.498001
92.700,3.688,130.746002
92.800,3.691,127.800003
92.900,3.694,124.699997
93.000,3.698,121.849998
93.100,3.701,118.925003
93.200,3.704,116.225006
93.300,3.708,113.575005
93.400,3.711,111.100006
93.500,3.714,108.800003
93.600,3.717,106.800003
93.700,3.720,104.900002
93.800,3.722,103.325005
93.900,3.725,101.800003
94.000,3.728,100.275002
94.100,3.731,98.975006
94.200,3.734,97.724998
94.300,3.736,96.660004
94.400,3.739,95.660004
94.500,3.741,94.756004
94.600,3.744,94.108002
94.700,3.747,93.332001
94.800,3.749,92.632004
94.900,3.752,91.956001
95.000,3.754,91.307999
95.100,3.757,90.580002
95.200,3.759,90.152000
95.300,3.762,89.952003
95.400,3.764,89.872002
95.500,3.767,90.195999
95.600,3.769,90.667999
95.700,3.772,91.416000
95.800,3.774,92.352997
95.900,3.777,93.476006
96.000,3.780,94.745003
96.100,3.782,96.222000
96.200,3.785,97.622002
96.300,3.788,99.022003
96.400,3.791,100.399002
96.500,3.793,101.699005
96.600,3.796,102.976006
96.700,3.799,104.176003
96.800,3.802,105.375999
96.900,3.805,106.553001
97.000,3.808,107.676003
97.100,3.811,108.852997
97.200,3.814,109.920006
97.300,3.817,110.942001
97.400,3.820,111.976006
97.500,3.823,112.797997
97.600,3.827,113.676003
97.700,3.830,114.454002
97.800,3.833,115.176003
97.900,3.836,115.954002
98.000,3.839,116.653999
98.100,3.843,117.354004
98.200,3.846,118.054001
98.300,3.849,118.753998
98.400,3.853,119.498001
98.500,3.856,120.354004
98.600,3.859,121.076004
98.700,3.863,121.868004
98.800,3.866,122.667999
98.900,3.869,123.489006
99.000,3.873,124.368004
99.100,3.876,125.231003
99.200,3.880,126.331001
99.300,3.883,127.452003
99.400,3.887,128.652008
99.500,3.891,129.873001
99.600,3.894,131.152008
99.700,3.898,132.352005
99.800,3.902,133.552002
99.900,3.905,134.751999
100.000,3.909,135.910004
100.100,3.913,136.919998
100.200,3.917,138.020004
100.300,3.921,139.120010
100.400,3.925,140.240005
100.500,3.928,141.399994
100.600,3.932,142.440002
100.700,3.936,143.660004
100.800,3.940,144.940002
100.900,3.945,146.160004
101.000,3.949,147.459991
101.100,3.953,148.740005
101.200,3.957,149.940002
101.300,3.961,151.140015
101.400,3.965,152.300003
101.500,3.970,153.320007
101.600,3.974,154.352005
101.700,3.978,155.152008
101.800,3.982,155.932999
101.900,3.987,156.595001
102.000,3.991,157.057007
102.100,3.996,157.414001
102.200,4.000,158.014008
102.278,4.003,158.481995
