Time,Distance,RPM
19.800,0.836,4665.830078
19.900,0.839,4722.330078
20.000,0.841,4635.459961
20.100,0.844,4616.379883
20.200,0.846,4558.990234
20.300,0.849,4393.040039
20.400,0.851,4269.950195
20.500,0.854,4431.140137
20.600,0.856,4464.399902
20.700,0.859,4349.350098
20.800,0.861,4394.740234
20.900,0.863,4451.779785
21.000,0.866,4476.319824
21.100,0.868,4463.279785
21.200,0.870,4540.399902
21.300,0.873,4503.600098
21.400,0.875,4543.759766
21.500,0.877,4585.839844
21.600,0.880,4585.439941
21.700,0.882,4668.200195
21.800,0.884,4675.439941
21.900,0.887,4738.520020
22.000,0.889,4848.399902
22.100,0.891,4883.879883
22.200,0.894,4932.560059
22.300,0.896,5019.759766
22.400,0.899,5062.640137
22.500,0.901,5078.439941
22.600,0.904,5086.799805
22.700,0.906,5035.120117
22.800,0.909,5069.479980
22.900,0.911,5249.439941
23.000,0.914,5260.240234
23.100,0.916,5265.560059
23.200,0.919,5267.720215
23.300,0.922,5571.439941
23.400,0.924,5534.759766
23.500,0.927,5562.359863
23.600,0.930,5785.000000
23.700,0.933,5743.040039
23.800,0.935,5891.919922
23.900,0.938,5986.319824
24.000,0.941,5999.640137
24.100,0.944,6137.600098
24.200,0.947,6204.000000
24.300,0.950,6273.600098
24.400,0.953,5623.640137
24.500,0.957,5191.560059
24.600,0.960,4267.680176
24.700,0.963,4804.600098
24.800,0.966,4633.549805
24.900,0.970,4762.200195
25.000,0.973,4841.750000
25.100,0.976,4839.799805
25.200,0.979,4896.350098
25.300,0.983,4960.799805
25.400,0.986,4978.100098
25.500,0.990,5021.850098
25.600,0.993,5096.350098
25.700,0.997,5127.750000
25.800,1.000,5234.100098
25.900,1.004,5185.450195
26.000,1.007,5307.100098
26.100,1.011,5294.250000
26.200,1.015,5375.950195
26.300,1.018,5395.549805
26.400,1.022,5426.250000
26.500,1.026,5451.299805
26.600,1.030,5477.899902
26.700,1.033,5516.950195
26.800,1.037,5573.700195
26.900,1.041,5591.350098
27.000,1.045,5674.000000
27.100,1.049,5675.750000
27.200,1.053,5710.399902
27.300,1.057,5738.049805
27.400,1.061,5762.700195
27.500,1.065,5851.600098
27.600,1.069,5846.600098
27.700,1.073,5897.100098
27.800,1.077,5918.750000
27.900,1.081,5937.950195
28.000,1.085,6031.250000
28.100,1.090,6016.600098
28.200,1.094,6014.899902
28.300,1.098,6126.600098
28.400,1.102,6119.000000
28.500,1.107,6124.299805
28.600,1.111,6225.000000
28.700,1.115,6224.459961
28.800,1.120,6197.220215
28.900,1.124,5876.600098
29.000,1.129,5447.339844
29.100,1.133,5197.560059
29.200,1.137,5124.700195
29.300,1.142,5074.979980
29.400,1.146,5108.339844
29.500,1.151,5146.379883
29.600,1.155,5169.680176
29.700,1.160,5196.359863
29.800,1.164,5203.740234
29.900,1.169,5233.459961
30.000,1.173,5270.979980
30.100,1.178,5258.180176
30.200,1.182,5308.720215
30.300,1.187,5321.439941
30.400,1.192,5345.500000
30.500,1.196,5372.000000
30.600,1.201,5419.000000
30.700,1.206,5421.220215
30.800,1.210,5455.640137
30.900,1.215,5453.060059
31.000,1.220,5506.939941
31.100,1.225,5595.620117
31.200,1.230,5529.399902
31.300,1.234,5574.259766
31.400,1.239,5681.520020
31.500,1.244,5584.020020
31.600,1.249,5648.620117
31.700,1.254,5673.640137
31.800,1.259,5669.620117
31.900,1.264,5703.100098
32.000,1.269,5822.319824
32.100,1.274,5706.620117
32.200,1.279,5782.899902
32.300,1.284,5843.580078
32.400,1.289,5840.080078
32.500,1.294,5883.589844
32.600,1.299,5914.919922
32.700,1.305,5880.229980
32.800,1.310,5963.000000
32.900,1.315,5963.560059
33.000,1.320,5973.100098
33.100,1.326,6004.290039
33.200,1.331,6048.000000
33.300,1.336,6051.290039
33.400,1.341,6096.120117
33.500,1.347,6114.919922
33.600,1.352,6164.759766
33.700,1.358,6137.240234
33.800,1.363,6169.870117
33.900,1.368,6208.560059
34.000,1.374,6184.430176
34.100,1.379,5732.589844
34.200,1.385,5280.299805
34.300,1.390,5001.939941
34.400,1.396,5132.040039
34.500,1.401,5108.310059
34.600,1.407,5139.000000
34.700,1.412,5142.220215
34.800,1.418,5183.810059
34.900,1.423,5168.350098
35.000,1.429,5173.419922
35.100,1.434,5181.029785
35.200,1.440,5207.160156
35.300,1.445,5198.870117
35.400,1.451,5236.580078
35.500,1.456,5231.839844
35.600,1.462,5244.609863
35.700,1.468,5264.390137
35.800,1.473,5248.390137
35.900,1.479,5316.220215
36.000,1.484,5266.839844
36.100,1.490,5278.839844
36.200,1.496,5291.919922
36.300,1.501,5314.000000
36.400,1.507,5314.959961
36.500,1.513,5338.000000
36.600,1.518,5463.520020
36.700,1.524,5321.439941
36.800,1.530,5345.439941
36.900,1.536,5426.040039
37.000,1.541,5369.000000
37.100,1.547,5371.479980
37.200,1.553,5398.479980
37.300,1.558,5382.520020
37.400,1.564,5400.479980
37.500,1.570,5406.479980
37.600,1.576,5419.680176
37.700,1.582,5500.879883
37.800,1.587,5420.439941
37.900,1.593,5440.600098
38.000,1.599,5481.520020
38.100,1.605,5476.479980
38.200,1.611,5484.560059
38.300,1.617,5516.080078
38.400,1.623,5540.560059
38.500,1.629,5548.040039
38.600,1.635,5560.000000
38.700,1.641,5563.200195
38.800,1.646,5595.200195
38.900,1.652,5543.200195
39.000,1.659,5584.319824
39.100,1.665,5634.000000
39.200,1.671,5633.439941
39.300,1.677,5630.279785
39.400,1.683,5665.279785
39.500,1.689,5635.600098
39.600,1.695,5655.120117
39.700,1.701,5670.160156
39.800,1.707,5694.439941
39.900,1.713,5690.799805
40.000,1.719,5722.370117
40.100,1.726,5717.259766
40.200,1.732,5731.259766
40.300,1.738,5745.890137
40.400,1.744,5764.370117
40.500,1.750,5759.259766
40.600,1.756,5772.629883
40.700,1.763,5784.850098
40.800,1.769,5838.870117
40.900,1.775,5789.520020
41.000,1.781,5816.350098
41.100,1.788,5830.629883
41.200,1.794,5837.629883
41.300,1.800,5848.680176
41.400,1.807,5893.299805
41.500,1.813,5870.680176
41.600,1.819,5915.299805
41.700,1.826,5888.720215
41.800,1.832,5896.629883
41.900,1.838,5906.419922
42.000,1.845,5940.279785
42.100,1.851,5946.140137
42.200,1.858,6067.209961
42.300,1.864,5950.069824
42.400,1.870,5972.350098
42.500,1.877,5986.000000
42.600,1.883,5988.790039
42.700,1.890,6018.350098
42.800,1.896,6027.859863
42.900,1.903,5995.089844
43.000,1.909,6058.020020
43.100,1.916,5773.459961
43.200,1.922,5857.020020
43.300,1.929,5830.520020
43.400,1.935,5756.810059
43.500,1.942,5654.379883
43.600,1.948,5452.040039
43.700,1.955,5410.379883
43.800,1.961,5384.799805
43.900,1.968,5297.299805
44.000,1.974,5226.000000
44.100,1.980,4925.799805
44.200,1.987,4556.600098
44.300,1.993,4403.700195
44.400,1.999,4498.299805
44.500,2.005,5769.200195
44.600,2.011,5656.000000
44.700,2.017,5412.200195
44.800,2.023,5261.799805
44.900,2.029,5412.200195
45.000,2.034,5220.500000
45.100,2.040,5007.000000
45.200,2.045,4895.000000
45.300,2.051,4809.100098
45.400,2.056,5137.399902
45.500,2.061,5584.500000
45.600,2.066,5662.299805
45.700,2.071,5426.000000
45.800,2.076,5366.600098
45.900,2.080,5220.600098
46.000,2.085,5073.500000
46.100,2.090,5076.399902
46.200,2.094,5042.500000
46.300,2.098,4857.600098
46.400,2.102,4758.799805
46.500,2.106,4610.500000
46.600,2.110,4426.000000
46.700,2.114,4428.500000
46.800,2.118,4427.799805
46.900,2.121,4188.700195
47.000,2.125,3935.199951
47.100,2.128,4109.799805
47.200,2.132,4122.399902
47.300,2.135,4082.600098
47.400,2.138,4019.100098
47.500,2.141,4035.199951
47.600,2.144,3925.040039
47.700,2.147,3888.050049
47.800,2.150,3848.659912
47.900,2.153,3842.560059
48.000,2.156,3747.360107
48.100,2.159,3720.500000
48.200,2.162,3665.770020
48.300,2.165,3588.500000
48.400,2.168,3625.080078
48.500,2.170,3557.260010
48.600,2.173,3527.000000
48.700,2.176,3553.510010
48.800,2.178,3761.070068
48.900,2.181,3705.659912
49.000,2.183,3713.969971
49.100,2.186,3737.340088
49.200,2.189,3732.000000
49.300,2.191,3732.659912
49.400,2.194,3729.860107
49.500,2.196,3668.179932
49.600,2.199,3706.949951
49.700,2.202,3743.040039
49.800,2.204,3711.989990
49.900,2.207,3721.649902
50.000,2.210,3732.360107
50.100,2.212,3707.810059
50.200,2.215,3665.500000
50.300,2.218,3546.850098
50.400,2.220,3665.129883
50.500,2.223,3650.000000
50.600,2.225,3657.040039
50.700,2.228,3715.979980
50.800,2.231,3735.300049
50.900,2.233,3767.280029
51.000,2.236,3815.280029
51.100,2.239,3862.510010
51.200,2.241,3903.729980
51.300,2.244,3937.600098
51.400,2.247,3901.639893
51.500,2.249,3886.879883
51.600,2.252,3794.760010
51.700,2.255,3772.080078
51.800,2.257,3788.879883
51.900,2.260,3855.560059
52.000,2.263,3869.280029
52.100,2.266,3883.360107
52.200,2.268,3870.239990
52.300,2.271,3921.879883
52.400,2.274,3971.959961
52.500,2.276,4028.520020
52.600,2.279,4073.679932
52.700,2.282,4109.319824
52.800,2.285,4125.600098
52.900,2.288,4180.720215
53.000,2.290,4236.000000
53.100,2.293,4289.600098
53.200,2.296,4362.399902
53.300,2.299,4386.959961
53.400,2.302,4445.680176
53.500,2.305,4500.439941
53.600,2.308,4502.319824
53.700,2.311,4596.160156
53.800,2.314,4575.560059
53.900,2.318,4637.120117
54.000,2.321,4682.000000
54.100,2.324,4688.839844
54.200,2.327,4745.359863
54.300,2.331,4795.000000
54.400,2.334,4827.319824
54.500,2.337,4906.720215
54.600,2.341,4948.040039
54.700,2.344,5042.000000
54.800,2.347,4989.560059
54.900,2.351,5094.399902
55.000,2.355,5136.640137
55.100,2.358,5162.959961
55.200,2.362,5219.330078
55.300,2.365,5260.330078
55.400,2.369,5299.120117
55.500,2.373,5327.149902
55.600,2.376,5386.439941
55.700,2.380,5459.620117
55.800,2.384,5447.009766
55.900,2.387,5521.669922
56.000,2.391,5574.819824
56.100,2.395,5595.709961
56.200,2.399,5663.879883
56.300,2.403,5728.180176
56.400,2.407,5728.870117
56.500,2.411,5818.770020
56.600,2.415,5846.859863
56.700,2.419,5874.709961
56.800,2.424,5934.950195
56.900,2.428,5955.930176
57.000,2.432,6011.080078
57.100,2.436,5974.169922
57.200,2.440,5579.399902
57.300,2.445,5187.870117
57.400,2.449,5009.490234
57.500,2.453,4984.700195
57.600,2.458,4977.299805
57.700,2.462,4991.589844
57.800,2.466,5031.859863
57.900,2.471,5055.290039
58.000,2.475,5091.149902
58.100,2.480,5139.779785
58.200,2.484,5147.209961
58.300,2.488,5166.419922
58.400,2.493,5202.109863
58.500,2.498,5245.209961
58.600,2.502,5263.899902
58.700,2.507,5291.560059
58.800,2.511,5305.899902
58.900,2.516,5338.370117
59.000,2.521,5380.160156
59.100,2.525,5381.160156
59.200,2.530,5422.500000
59.300,2.535,5447.500000
59.400,2.540,5474.459961
59.500,2.544,5512.479980
59.600,2.549,5541.819824
59.700,2.554,5557.759766
59.800,2.559,5593.580078
59.900,2.564,5606.419922
60.000,2.569,5453.240234
60.100,2.574,5504.700195
60.200,2.579,5198.339844
60.300,2.584,5119.120117
60.400,2.589,4970.399902
60.500,2.594,4795.520020
60.600,2.598,4739.979980
60.700,2.603,4890.379883
60.800,2.608,5235.279785
60.900,2.613,5079.600098
61.000,2.617,4627.700195
61.100,2.622,4522.200195
61.200,2.626,4516.700195
61.300,2.631,5412.640137
61.400,2.635,5630.100098
61.500,2.639,5775.080078
61.600,2.643,5805.200195
61.700,2.647,5896.120117
61.800,2.651,6008.759766
61.900,2.655,5858.859863
62.000,2.659,5799.180176
62.100,2.662,5667.560059
62.200,2.666,5407.000000
62.300,2.669,5078.979980
62.400,2.672,4904.459961
62.500,2.675,4804.259766
62.600,2.679,4512.819824
62.700,2.682,4532.680176
62.800,2.685,4625.339844
62.900,2.687,4867.750000
63.000,2.690,4855.649902
63.100,2.693,4754.450195
63.200,2.696,4698.950195
63.300,2.698,4682.700195
63.400,2.701,4824.500000
63.500,2.704,4852.899902
63.600,2.706,4778.100098
63.700,2.709,4826.049805
63.800,2.711,4935.500000
63.900,2.714,4948.799805
64.000,2.716,4974.350098
64.100,2.719,4965.750000
64.200,2.721,4980.500000
64.300,2.724,5038.350098
64.400,2.726,5033.049805
64.500,2.729,5060.200195
64.600,2.731,5082.350098
64.700,2.734,5082.149902
64.800,2.737,5139.850098
64.900,2.739,5173.899902
65.000,2.742,5179.899902
65.100,2.744,5199.850098
65.200,2.747,5289.399902
65.300,2.750,5305.750000
65.400,2.752,5234.750000
65.500,2.755,5298.100098
65.600,2.757,5347.750000
65.700,2.760,5360.750000
65.800,2.763,5324.049805
65.900,2.765,5379.200195
66.000,2.768,5378.299805
66.100,2.771,5439.549805
66.200,2.774,5492.950195
66.300,2.776,5539.899902
66.400,2.779,5654.200195
66.500,2.782,5704.450195
66.600,2.785,5770.899902
66.700,2.788,5852.319824
66.800,2.791,5903.200195
66.900,2.794,5959.399902
67.000,2.797,6062.240234
67.100,2.800,6095.000000
67.200,2.803,6122.359863
67.300,2.806,6247.600098
67.400,2.809,6170.839844
67.500,2.812,6295.479980
67.600,2.815,6408.600098
67.700,2.818,6346.479980
67.800,2.821,5806.640137
67.900,2.825,5352.439941
68.000,2.828,4647.680176
68.100,2.831,4862.759766
68.200,2.835,4806.399902
68.300,2.838,4912.120117
68.400,2.841,4958.240234
68.500,2.845,4959.240234
68.600,2.848,5032.359863
68.700,2.852,5130.319824
68.800,2.855,5123.799805
68.900,2.859,5193.720215
69.000,2.862,5222.080078
69.100,2.866,5299.839844
69.200,2.870,5326.879883
69.300,2.873,5372.919922
69.400,2.877,5426.919922
69.500,2.881,5447.240234
69.600,2.885,5512.520020
69.700,2.888,5572.040039
69.800,2.892,5577.720215
69.900,2.896,5643.759766
70.000,2.900,5695.000000
70.100,2.904,5707.319824
70.200,2.908,5784.799805
70.300,2.912,5852.000000
70.400,2.916,5854.240234
70.500,2.921,5879.939941
70.600,2.925,5955.819824
70.700,2.929,5995.189941
70.800,2.933,6010.350098
70.900,2.937,6066.709961
71.000,2.942,6067.319824
71.100,2.946,5829.959961
71.200,2.950,5878.350098
71.300,2.955,5753.240234
71.400,2.959,5703.310059
71.500,2.963,5532.029785
71.600,2.968,5335.229980
71.700,2.972,5314.959961
71.800,2.976,5088.509766
71.900,2.980,4768.390137
72.000,2.985,4428.549805
72.100,2.989,4459.399902
72.200,2.992,4151.649902
72.300,2.996,4253.430176
72.400,3.000,4509.180176
72.500,3.004,4264.500000
72.600,3.007,4440.720215
72.700,3.011,4253.149902
72.800,3.014,4071.100098
72.900,3.018,4035.949951
73.000,3.021,4143.580078
73.100,3.024,4115.879883
73.200,3.027,4092.800049
73.300,3.030,4115.629883
73.400,3.034,4058.540039
73.500,3.037,4022.750000
73.600,3.040,3996.899902
73.700,3.043,3977.780029
73.800,3.046,4015.350098
73.900,3.049,4055.219971
74.000,3.052,4028.699951
74.100,3.055,4038.699951
74.200,3.058,4058.560059
74.300,3.060,4115.000000
74.400,3.063,4116.259766
74.500,3.066,4131.359863
74.600,3.069,4188.939941
74.700,3.072,4256.279785
74.800,3.075,4260.740234
74.900,3.078,4310.399902
75.000,3.081,4375.279785
75.100,3.084,4371.279785
75.200,3.087,4373.939941
75.300,3.090,4409.279785
75.400,3.093,4422.700195
75.500,3.096,4358.979980
75.600,3.099,4570.479980
75.700,3.102,4526.779785
75.800,3.105,4401.959961
75.900,3.108,4512.259766
76.000,3.112,4544.959961
76.100,3.115,4506.379883
76.200,3.118,4640.540039
76.300,3.121,4699.979980
76.400,3.124,4595.899902
76.500,3.127,4669.080078
76.600,3.130,4784.939941
76.700,3.133,4721.359863
76.800,3.136,4718.000000
76.900,3.139,4871.200195
77.000,3.143,4810.479980
77.100,3.146,4789.680176
77.200,3.149,4933.100098
77.300,3.152,4927.020020
77.400,3.156,4935.100098
77.500,3.159,5020.740234
77.600,3.163,5050.240234
77.700,3.166,5031.740234
77.800,3.169,5090.220215
77.900,3.173,5182.680176
78.000,3.176,5134.419922
78.100,3.180,5208.669922
78.200,3.184,5284.000000
78.300,3.187,5300.149902
78.400,3.191,5376.029785
78.500,3.195,5406.000000
78.600,3.199,5424.049805
78.700,3.202,5512.209961
78.800,3.206,5563.799805
78.900,3.210,5601.850098
79.000,3.214,5688.540039
79.100,3.218,5671.450195
79.200,3.222,5732.149902
79.300,3.226,5802.330078
79.400,3.230,5813.509766
79.500,3.234,5851.060059
79.600,3.238,5909.479980
79.700,3.242,5921.620117
79.800,3.247,5995.299805
79.900,3.251,5984.109863
80.000,3.255,6050.450195
80.100,3.259,6093.479980
80.200,3.264,6102.200195
80.300,3.268,6162.439941
80.400,3.272,6158.580078
80.500,3.277,6231.270020
80.600,3.281,6264.270020
80.700,3.285,6211.770020
80.800,3.290,5837.330078
80.900,3.294,5570.609863
81.000,3.299,5105.319824
81.100,3.303,5129.140137
81.200,3.308,5142.549805
81.300,3.312,5188.879883
81.400,3.317,5235.560059
81.500,3.321,5259.370117
81.600,3.326,5305.930176
81.700,3.331,5333.609863
81.800,3.335,4976.870117
81.900,3.340,5024.399902
82.000,3.345,4637.799805
82.100,3.349,4646.200195
82.200,3.354,4926.600098
82.300,3.358,4930.600098
82.400,3.363,5153.000000
82.500,3.367,5169.200195
82.600,3.372,5109.200195
82.700,3.376,5369.600098
82.800,3.380,6319.799805
82.900,3.384,6146.200195
83.000,3.388,6107.799805
83.100,3.392,6126.000000
83.200,3.396,5959.600098
83.300,3.399,5788.399902
83.400,3.403,5562.399902
83.500,3.406,5244.200195
83.600,3.409,5399.399902
83.700,3.413,5244.200195
83.800,3.416,5197.799805
83.900,3.419,5079.200195
84.000,3.422,5053.200195
84.100,3.425,5084.200195
84.200,3.428,4983.399902
84.300,3.431,4922.799805
84.400,3.434,4895.799805
84.500,3.436,4863.200195
84.600,3.439,4796.000000
84.700,3.442,4897.799805
84.800,3.444,4830.600098
84.900,3.447,4733.600098
85.000,3.450,4769.000000
85.100,3.452,4766.200195
85.200,3.455,4715.600098
85.300,3.457,4621.200195
85.400,3.460,4634.600098
85.500,3.462,4711.600098
85.600,3.465,4742.399902
85.700,3.467,4703.979980
85.800,3.470,4722.240234
85.900,3.472,4678.000000
86.000,3.475,4676.950195
86.100,3.477,4661.450195
86.200,3.480,4599.100098
86.300,3.482,4537.450195
86.400,3.484,4562.709961
86.500,3.487,4520.430176
86.600,3.489,4511.410156
86.700,3.492,4522.540039
86.800,3.494,4507.459961
86.900,3.497,4529.049805
87.000,3.499,4533.000000
87.100,3.501,4547.910156
87.200,3.504,4608.830078
87.300,3.506,4633.720215
87.400,3.508,4696.379883
87.500,3.511,4809.490234
87.600,3.513,4734.560059
87.700,3.515,4855.859863
87.800,3.518,4913.459961
87.900,3.520,4965.500000
88.000,3.523,5079.379883
88.100,3.525,5092.660156
88.200,3.528,5209.259766
88.300,3.530,5233.740234
88.400,3.533,5341.810059
88.500,3.536,5455.770020
88.600,3.538,5424.689941
88.700,3.541,5521.250000
88.800,3.544,5615.799805
88.900,3.546,5604.200195
89.000,3.549,5664.100098
89.100,3.552,5807.529785
89.200,3.555,5753.029785
89.300,3.558,5888.049805
89.400,3.561,5972.470215
89.500,3.564,5991.640137
89.600,3.567,5937.259766
89.700,3.570,5483.899902
89.800,3.573,5014.879883
89.900,3.576,4487.399902
90.000,3.579,4546.839844
90.100,3.582,4576.759766
90.200,3.585,4623.979980
90.300,3.588,4649.479980
90.400,3.592,4711.919922
90.500,3.595,4725.419922
90.600,3.598,4798.140137
90.700,3.601,4781.779785
90.800,3.605,4885.680176
90.900,3.608,4879.620117
91.000,3.611,5001.339844
91.100,3.615,4963.520020
91.200,3.618,5015.600098
91.300,3.622,5119.919922
91.400,3.625,5009.819824
91.500,3.629,5110.399902
91.600,3.632,5223.859863
91.700,3.636,5178.879883
91.800,3.639,5281.339844
91.900,3.643,5344.899902
92.000,3.647,5322.240234
92.100,3.650,5407.640137
92.200,3.654,5461.720215
92.300,3.658,5383.439941
92.400,3.662,5109.020020
92.500,3.666,5308.560059
92.600,3.670,5043.520020
92.700,3.674,4895.000000
92.800,3.677,4719.419922
92.900,3.681,4656.160156
93.000,3.685,4648.080078
93.100,3.689,4514.720215
93.200,3.693,4362.560059
93.300,3.697,4133.109863
93.400,3.700,4017.479980
93.500,3.704,4024.760010
93.600,3.707,4088.459961
93.700,3.710,4017.600098
93.800,3.713,4014.370117
93.900,3.716,3926.010010
94.000,3.720,3802.889893
94.100,3.723,3653.020020
94.200,3.726,3588.199951
94.300,3.728,3647.929932
94.400,3.731,3461.699951
94.500,3.734,3415.179932
94.600,3.737,3551.050049
94.700,3.740,3561.899902
94.800,3.743,3508.689941
94.900,3.745,3502.030029
95.000,3.748,3466.709961
95.100,3.751,3479.820068
95.200,3.753,3590.129883
95.300,3.756,3598.129883
95.400,3.758,3552.590088
95.500,3.761,3584.209961
95.600,3.763,3612.129883
95.700,3.766,3638.530029
95.800,3.768,3665.860107
95.900,3.771,3728.310059
96.000,3.774,3734.969971
96.100,3.776,3782.020020
96.200,3.779,3842.449951
96.300,3.781,3868.949951
96.400,3.784,3924.290039
96.500,3.787,3959.020020
96.600,3.789,4026.350098
96.700,3.792,4076.639893
96.800,3.795,4149.700195
96.900,3.798,4219.689941
97.000,3.801,4237.180176
97.100,3.804,4299.520020
97.200,3.807,4345.600098
97.300,3.810,4386.080078
97.400,3.813,4428.080078
97.500,3.816,4464.080078
97.600,3.819,4483.000000
97.700,3.822,4502.000000
97.800,3.825,4520.000000
97.900,3.828,4585.640137
98.000,3.831,4618.520020
98.100,3.834,4638.160156
98.200,3.837,4679.319824
98.300,3.840,4774.080078
98.400,3.844,4727.600098
98.500,3.847,4735.120117
98.600,3.850,4789.959961
98.700,3.853,4819.200195
98.800,3.857,4850.399902
98.900,3.860,4884.439941
99.000,3.863,4921.680176
99.100,3.867,4984.200195
99.200,3.870,5038.520020
99.300,3.874,5044.399902
99.400,3.877,5128.000000
99.500,3.880,5151.279785
99.600,3.884,5220.919922
99.700,3.888,5226.240234
